,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.1335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-8.0513,-,0.0000,1.,0.0000,0.0000,1.,0.0000,0.0340
DCC_bivariate_loop,nan,-3.3323,7.9303,-,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000
SW_cross_validated,nan,-7.7886,0.6542,-7.5004,-,0.0000,0.0000,1.,0.0000,0.0042
SW_15,nan,-22.264,-27.3312,-29.9908,-28.1243,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-12.6185,-9.342,-14.6844,-9.9465,15.2202,-,0.0000,1.,0.0000
SW_60,nan,-7.4204,0.1243,-6.4127,-0.3618,22.5614,7.7945,-,0.0002,0.4515
SW_120,nan,-11.6589,-7.5782,-13.2256,-8.1742,16.9816,1.6024,-6.3161,-,0.0006
sFC,nan,-9.8253,-3.9468,-11.8531,-4.8925,28.4357,7.8765,-2.773,5.8498,-
