,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-16.4018,-,0.0000,0.0205,0.0000,1.,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,-5.6057,17.325,-,0.0003,0.0000,0.0000,0.0000,0.0003,0.0000
SW_cross_validated,nan,-9.1353,4.1744,-6.2203,-,0.0000,0.0147,1.,0.9335,0.0000
SW_15,nan,-25.9025,-13.7938,-31.3504,-13.2414,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-16.4716,-0.2711,-17.3109,-4.3245,13.3485,-,0.0000,0.0000,0.0000
SW_60,nan,-10.727,8.282,-8.4415,1.113,21.8137,8.4297,-,1.,0.0000
SW_120,nan,-9.2322,10.2294,-6.0725,2.4273,23.5272,10.3478,2.0689,-,0.0000
sFC,nan,-34.7944,-27.6113,-59.4695,-19.2033,-7.2314,-26.4983,-39.5967,-41.5093,-
