,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.30,2.07,3.96,18.18,12.20,6.33,3.67,1.19
DCC_joint,,1.30,,0.69,2.39,15.70,10.02,4.91,2.66,0.06
DCC_bivariate_loop,,2.07,0.69,,1.72,15.63,9.68,4.41,2.20,0.73
SW_cross_validated,,3.96,2.39,1.72,,15.11,8.58,3.10,1.10,2.37
SW_15,,18.18,15.70,15.63,15.11,,7.49,9.08,7.95,15.12
SW_30,,12.20,10.02,9.68,8.58,7.49,,3.67,3.96,9.66
SW_60,,6.33,4.91,4.41,3.10,9.08,3.67,,1.15,4.83
SW_120,,3.67,2.66,2.20,1.10,7.95,3.96,1.15,,2.66
sFC,,1.19,0.06,0.73,2.37,15.12,9.66,4.83,2.66,
