,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,28.79,9.41,14.73,29.92,17.19,13.82,39.92,52.24
DCC_joint,,28.79,,-14.21,-4.73,6.57,-4.80,-8.36,8.25,16.61
DCC_bivariate_loop,,9.41,-14.21,,6.24,17.81,7.40,4.37,21.42,27.92
SW_cross_validated,,14.73,-4.73,6.24,,9.03,0.44,-2.23,9.87,13.93
SW_15,,29.92,6.57,17.81,9.03,,-9.49,-12.62,-0.88,3.67
SW_30,,17.19,-4.80,7.40,0.44,-9.49,,-2.93,10.80,15.79
SW_60,,13.82,-8.36,4.37,-2.23,-12.62,-2.93,,14.64,19.97
SW_120,,39.92,8.25,21.42,9.87,-0.88,10.80,14.64,,9.11
sFC,,52.24,16.61,27.92,13.93,3.67,15.79,19.97,9.11,
