,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,22.46,4.86,11.05,32.88,16.69,9.46,9.40,69.58
DCC_joint,,22.46,,-15.30,-7.95,3.70,-5.91,-10.95,-13.64,17.03
DCC_bivariate_loop,,4.86,-15.30,,6.03,21.71,9.90,4.09,3.12,40.53
SW_cross_validated,,11.05,-7.95,6.03,,12.35,2.77,-2.21,-3.73,25.53
SW_15,,32.88,3.70,21.71,12.35,,-10.83,-16.38,-20.78,17.36
SW_30,,16.69,-5.91,9.90,2.77,-10.83,,-5.49,-7.70,27.29
SW_60,,9.46,-10.95,4.09,-2.21,-16.38,-5.49,,-1.44,32.78
SW_120,,9.40,-13.64,3.12,-3.73,-20.78,-7.70,-1.44,,44.34
sFC,,69.58,17.03,40.53,25.53,17.36,27.29,32.78,44.34,
