,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.06,1.28,0.03,1.42,0.05,3.71,5.97,4.30
SVWP,0.06,,1.23,0.09,1.22,0.11,3.19,5.25,3.65
DCC_joint,1.28,1.23,,1.41,3.12,1.57,6.16,8.58,7.20
SW_cross_validated,0.03,0.09,1.41,,1.66,0.02,4.51,7.09,5.42
SW_15,1.42,1.22,3.12,1.66,,1.94,2.77,5.67,3.61
SW_30,0.05,0.11,1.57,0.02,1.94,,5.63,8.54,7.25
SW_60,3.71,3.19,6.16,4.51,2.77,5.63,,4.14,0.78
SW_120,5.97,5.25,8.58,7.09,5.67,8.54,4.14,,4.54
sFC,4.30,3.65,7.20,5.42,3.61,7.25,0.78,4.54,
