,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.39,-4.41,1.66,7.71,2.31,3.95,3.77,-2.28
SVWP,0.39,,-3.34,1.00,4.94,1.19,2.25,2.03,-1.89
DCC_joint,-4.41,-3.34,,5.07,15.54,8.38,11.28,12.05,3.98
SW_cross_validated,1.66,1.00,5.07,,4.06,-0.02,1.10,0.84,-3.54
SW_15,7.71,4.94,15.54,4.06,,-6.25,-4.89,-5.81,-14.34
SW_30,2.31,1.19,8.38,-0.02,-6.25,,1.79,1.44,-6.30
SW_60,3.95,2.25,11.28,1.10,-4.89,1.79,,-0.56,-9.51
SW_120,3.77,2.03,12.05,0.84,-5.81,1.44,-0.56,,-10.43
sFC,-2.28,-1.89,3.98,-3.54,-14.34,-6.30,-9.51,-10.43,
