,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,-0.44,-2.94,4.34,11.38,5.46,4.29,4.90,-6.96
SVWP,-0.44,,-2.28,4.55,11.16,5.64,4.50,5.07,-5.84
DCC_joint,-2.94,-2.28,,8.17,15.93,7.96,7.66,8.88,-4.19
SW_cross_validated,4.34,4.55,8.17,,7.92,2.52,0.35,0.55,-14.05
SW_15,11.38,11.16,15.93,7.92,,-2.86,-6.79,-7.52,-23.10
SW_30,5.46,5.64,7.96,2.52,-2.86,,-2.15,-2.18,-11.05
SW_60,4.29,4.50,7.66,0.35,-6.79,-2.15,,0.14,-12.44
SW_120,4.90,5.07,8.88,0.55,-7.52,-2.18,0.14,,-15.14
sFC,-6.96,-5.84,-4.19,-14.05,-23.10,-11.05,-12.44,-15.14,
