,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,-0.39,-1.91,2.64,6.66,3.15,1.36,2.08,15.13
SVWP,-0.39,,-1.52,3.17,7.45,3.79,1.91,2.59,16.76
DCC_joint,-1.91,-1.52,,5.73,12.13,7.37,4.77,5.03,32.62
SW_cross_validated,2.64,3.17,5.73,,4.30,0.25,-1.81,-0.64,14.11
SW_15,6.66,7.45,12.13,4.30,,-4.79,-7.19,-5.06,10.73
SW_30,3.15,3.79,7.37,0.25,-4.79,,-2.47,-0.99,18.50
SW_60,1.36,1.91,4.77,-1.81,-7.19,-2.47,,1.09,22.23
SW_120,2.08,2.59,5.03,-0.64,-5.06,-0.99,1.09,,15.25
sFC,15.13,16.76,32.62,14.11,10.73,18.50,22.23,15.25,
