,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
0,-3.005976286412836,-2.909799413224338,-2.887284856692554,-2.8933872092911934,-2.9914417541990423,-3.004449575977635,-2.7781442969273904,-2.963482049282513
1,-3.008136078002896,-2.9025458729338593,-2.828437507974941,-2.9236604388796614,-2.773983943051354,-2.997209221280774,-2.9157745392681864,-2.8473126666807955
2,-2.9719411798366036,-2.93595688239066,-2.8054974434303857,-2.89181661381827,-2.912246100010021,-2.8857067238539638,-2.7457912120107117,-2.8950726994926925
3,-2.8782412363100396,-2.731987227289976,-2.9422643539580724,-3.0753098913495545,-2.9385205282518747,-2.802815943726565,-2.736726531875812,-3.0433678708678293
4,-2.9013412089917314,-2.7889568769765316,-2.9024800141230616,-2.9202025944403625,-2.833284661303827,-3.056051491312197,-2.8409081118837975,-2.8722857793659626
5,-2.903116931838274,-2.7848621641048874,-2.855451593707106,-2.941596213821251,-2.7459275590712617,-2.859489169766117,-2.8072193241133316,-2.771565375126637
6,-2.843078016135023,-2.8900023791733713,-2.8985329822565156,-2.8017229177258667,-3.0190224110295225,-2.960221524687778,-2.7243940209556303,-2.8806328896035467
7,-2.882512404134407,-2.886216862950554,-2.870440850351443,-2.932021319264519,-2.967012710312348,-2.9440433805945543,-2.7476608257787944,-2.921928593550171
8,-2.841669280739751,-2.867959679640994,-2.9263643403632784,-2.8212424320450746,-3.055499443234733,-2.803930296771299,-2.779146248122034,-3.0117398290986337
9,-3.036860836890803,-2.9010295739766416,-2.7393434188764143,-2.753355917779176,-3.049738633295267,-2.977344287258794,-2.689496611168629,-2.8276210104634907
10,-2.917098246827917,-2.9684150779355334,-3.0343826407347945,-2.869053985020037,-2.8133307570908808,-2.7898135371248363,-2.740686130917595,-2.8336541936720643
11,-2.9175968470913096,-2.793894509156886,-2.8438407261355008,-2.876880138499093,-3.0497095354047135,-2.956934818787023,-2.826754667586938,-2.8644228959126083
12,-3.0101292602642786,-2.7443575676139087,-2.877232371144659,-2.9110253149576573,-3.066536884250058,-2.970036650949624,-2.8283685931339657,-2.8704561581936923
13,-2.9955316358142907,-2.887904835063216,-2.8524732028791506,-2.9696603535686905,-2.90326800024352,-2.739395705714244,-2.846085013728225,-2.8234862541262555
14,-2.82568400426929,-2.73326493148501,-2.772959264425115,-2.7867945948710195,-2.8767658244455605,-2.8377325649049334,-2.936488131156847,-2.881013055346492
15,-2.856785799791612,-2.862321837708056,-2.819184034283328,-2.8357559856654024,-2.8555737496197184,-2.805963063561217,-2.757533180388161,-2.8421459031843694
16,-2.8950227065027603,-2.7796316673273096,-2.756088698842795,-2.819689082077598,-2.844441282214934,-3.0687795303468017,-2.8635497033670907,-2.9931879885328025
17,-2.909071035761892,-2.8062569980663006,-2.788708831210599,-2.9340043039579253,-2.7847132512123665,-2.8895758354435843,-2.78119362471421,-2.891417297052425
18,-2.9040994603495314,-2.9485437402794754,-2.7546588639037695,-2.8250469045867406,-2.997650174995371,-2.8371580652475092,-2.8096249712038617,-2.8756332628246573
19,-2.808854823615563,-2.830379293714001,-2.7880687095327876,-2.976855786461732,-3.0519078398366024,-2.844217239221373,-2.71346749327291,-2.8614570767179193
20,-2.906154426736155,-2.777027595382842,-2.8437566026306933,-2.75784763114925,-2.992842368664543,-2.706570186645356,-3.040341800260151,-2.828182847484767
21,-2.8186709865884683,-2.9165068513595087,-2.981673586433393,-2.870155276862411,-2.9161333521662502,-3.022696639190233,-3.0603893571677907,-3.0133953729103586
22,-2.858898478408919,-2.9448010994781053,-2.9685263361874843,-2.7975343054327,-3.055034073626861,-2.920008941387744,-2.754216957159988,-2.906686866087422
23,-3.0076033295509874,-2.946595897448501,-2.997378148865422,-2.901806273708402,-2.895722546805014,-2.83689909714814,-2.7672489175542694,-2.9290062223511732
24,-2.9321192783936225,-2.810421349479138,-2.8924374489778826,-2.7903498526892374,-2.960219290086843,-3.019206486368098,-2.7535411272448984,-2.821428541994511
25,-2.8914519299482544,-2.910969838414024,-2.927104537374309,-2.8494780894491374,-2.807587317183224,-2.901368883279403,-2.8293383610213745,-2.9809240329800115
26,-2.952915350059209,-3.055715595529151,-2.806686772922029,-2.851795348984772,-2.9112394051141264,-3.061831598069152,-2.8184808036638516,-2.871804495225552
27,-2.8857396431759024,-2.7020040328690267,-2.7884675699284607,-2.796952886848816,-2.8420016970559208,-2.850740888507189,-2.696393875803644,-2.8274163572733575
28,-2.757587095243928,-2.9842192563593137,-2.823280480601529,-2.861428140460478,-2.78196450676547,-2.985286539433498,-2.8497342578699296,-3.019168818181149
29,-2.9173068674848706,-2.9020257992091945,-2.8249009296070526,-2.910737228294278,-2.856044310963446,-2.996797069025237,-2.689679895987662,-2.7845044750405457
30,-2.8810972840504347,-3.034027707979454,-2.8789572582175036,-2.9598949880094265,-2.7453177735749,-2.8045805018937697,-2.990225292206609,-2.890807289237365
31,-2.7978650377614143,-2.8336826009523666,-2.763842023741597,-2.9925331583748744,-2.8733055798491183,-3.0301600234600965,-2.8326374102061918,-2.960137275874711
32,-2.9037623329579163,-2.8779346161994805,-2.773078861825175,-2.7604332658778383,-2.912186871466582,-2.916682727136091,-2.775957867890457,-2.934328366947777
33,-2.9019388949413236,-2.779856702915046,-2.775631968185178,-2.8547400997828847,-2.772700449121412,-2.898194976691988,-2.7102790755425783,-2.9016741104571064
34,-2.9362166964801384,-2.798150081199143,-2.9117548706224894,-2.828464398013763,-2.8836236716544987,-2.8978312636417165,-2.819073511663863,-2.89652627059363
35,-2.994808948701393,-2.9093943627295946,-2.9188195638009145,-2.8552181964510894,-2.9731711765386115,-2.920643269260863,-2.8577863570263013,-2.9554251541592564
36,-3.006414859576628,-2.8284589580155157,-2.726264428783917,-2.9991742285289873,-2.9443551900230047,-2.8689140047794774,-2.8196239023499587,-2.7809660726146324
37,-2.8307727550323407,-2.8825662111045496,-2.818836211740735,-2.84393283336727,-2.8239833981556206,-2.874371853521286,-3.100464571227525,-2.83206493484413
38,-3.047672616663478,-2.8703802463950536,-2.936015019131812,-2.7986217076641497,-2.7775598987828274,-2.799167118530844,-2.7022563522304655,-2.8822593755402384
39,-2.9277732804932226,-2.7485049531403147,-2.83409359535774,-2.7992076726810624,-2.8760162374987797,-3.103244421254285,-3.032576604055797,-2.978751386491831
40,-3.0013449702798756,-2.8655178872708507,-2.9561102595003192,-2.9123941427255566,-2.856969316742585,-2.8553886820083325,-2.875330171533848,-2.8542024181835597
41,-2.8102805656270275,-2.7929303781144528,-2.8447449740733814,-2.8742738121503946,-2.8361908620160468,-2.9097534850156332,-2.7848103614915356,-2.9427094406005154
42,-2.8559081496125174,-2.955630092955246,-2.884286751591278,-2.944437739422652,-2.7935312512748194,-3.1052643209820667,-2.8973431863018995,-3.0529683040490245
43,-3.0091759645153306,-2.9243130548909697,-2.995608739633493,-2.838486307058827,-2.9459641660872093,-2.8154020494987946,-2.7557441282319686,-2.920631343715401
44,-2.8466603287502754,-2.829286642381496,-2.785929842509538,-2.771299794712801,-2.9962475906094914,-2.8503123106185115,-2.8600383365888216,-2.865080793736276
45,-2.900993548710892,-2.885149546872035,-2.855610276438008,-2.816560325906622,-2.73276409482486,-2.881904580855169,-2.686161430001276,-2.890744109068857
46,-2.923039817087292,-2.815152397689532,-2.8546347740663505,-2.8242033334162477,-3.0075367677833267,-3.0363912882182547,-2.8876576890431505,-2.886949909818061
47,-2.887815321306274,-2.6807506558068854,-2.9586486686017293,-2.8931289025285882,-2.8518025040502915,-2.7443224477862227,-2.7722851117083103,-2.9023086057202896
48,-2.78883060609226,-2.9737722511891604,-2.8488914990220735,-2.9040405222832844,-2.874008007531354,-2.89204637108263,-2.750674626921754,-3.0491613689812374
49,-2.911437702767614,-2.766761619580216,-2.750057280950889,-2.790553524045504,-2.7184878564307597,-2.896520936276933,-2.6770590759124557,-2.9248369904794838
50,-2.9037101960492837,-3.0519257805557163,-3.082598087800554,-2.8085728087510815,-2.9236253333839635,-2.8907992982378983,-2.7942982327900325,-2.828954929415861
51,-2.923982702447197,-2.748154897826759,-2.797902594200547,-2.8354573636733056,-2.9385819351240214,-2.8566098143337997,-2.793284936317334,-3.1672507349377894
52,-2.92064692686855,-2.783596809804888,-2.9337269667084547,-2.951241117797149,-2.976836964690301,-2.845741873027635,-2.8687077416753066,-2.847047870888509
53,-2.8599104113284954,-2.654570758982088,-2.9812103604833755,-2.987431801169073,-2.8790134351328907,-2.9353752104549278,-2.890800845135353,-2.905898519859045
54,-2.8450281079081456,-2.8668931346249,-2.840765494262952,-2.980165800823879,-2.9387656157497553,-2.7833377581510654,-2.867916079728271,-2.779511071218829
55,-3.0705369715625532,-2.851272710925747,-2.886924529775717,-2.8800762055289955,-2.800467853592766,-2.8102013984582315,-2.755908020933448,-3.006106624950921
56,-2.971860944306461,-2.8397965040214617,-2.856218292002575,-2.851025717714502,-2.878055989897,-2.9875142914915385,-2.902090566608647,-3.1086111214375363
57,-2.8826455909341395,-2.784018501668959,-2.7083090014034967,-2.726889164062266,-2.815912703848813,-2.9462198704219404,-2.771247572033598,-2.822812248316528
58,-2.823859434877363,-2.830041231623452,-2.845549265034261,-2.8506892687697762,-2.890163299801725,-2.914961001124993,-2.715042183546616,-2.936150209378715
59,-2.8759282378527447,-2.8690515804701726,-2.7341170697555555,-2.7836583391508083,-2.7975065297131607,-2.7773286610666297,-2.8942230709180388,-2.828682663785123
60,-2.9010296503226676,-2.784775576718936,-2.7916844638136173,-2.690385334165029,-2.995695230627673,-2.887789128500424,-2.7498053676667933,-2.797130424523847
61,-2.8468727987122393,-2.702176613212978,-2.9617493009348705,-2.9767466905119635,-2.794242205569211,-2.9515855281812855,-2.9677788288020928,-2.857142508939785
62,-2.75284257414162,-2.8611206072793265,-2.7212078510706625,-2.7601979898565308,-2.915360780160122,-2.9216336613930065,-2.774341177218677,-2.8670976098327343
63,-2.8860657867336563,-2.859467926787859,-2.764206040512226,-2.7890199102246953,-2.8710444456503037,-2.91243819773254,-2.767377063122258,-2.89320215240005
64,-2.9279245420607123,-2.7631962735764706,-2.908305132212582,-2.7536782343720456,-2.9489569629771406,-2.8362672297870075,-2.902882389695492,-2.883064891967201
65,-2.911745120618349,-2.9129133000437344,-2.9949719997873374,-2.8630047599382107,-2.859339735726903,-2.802858215140385,-2.8677388720937675,-2.954725473068738
66,-2.8952873248014828,-2.780621170562034,-2.9029743492998166,-2.8857894643862356,-2.9800143356837516,-2.9267716499570495,-2.794437333152126,-2.9392431234227403
67,-3.029401970664368,-2.7737542808246918,-2.7726172207009774,-2.9913939414969093,-2.946400574396207,-2.7365573834694015,-2.8532082216101053,-2.927870496640635
68,-2.9661551663059047,-2.848040365694153,-2.9069101207008363,-2.861699660690574,-2.9699919027176622,-2.859072675710247,-2.8574943429655537,-2.857196283078318
69,-2.7934436316106894,-2.7266975819472994,-2.9001083161953813,-2.925836170223121,-3.084476724716524,-2.873955801392374,-2.7821995159016932,-3.009269865697259
70,-2.909821171348094,-2.7727241292415328,-2.8331168192149003,-2.818837977324238,-2.9754154890324505,-2.9377156420367485,-3.0320130347166345,-2.764465819012416
71,-2.9275972049731984,-2.9727883391393624,-2.837656632909346,-2.8112086830928416,-2.9293676636262376,-2.8606402498362864,-2.7609803719585,-2.8038044366351667
72,-2.9410887066702713,-2.7050348255511962,-2.9439283586052114,-2.9541486421217713,-2.829912631688487,-2.758080366298468,-2.7843464650632996,-2.753375029183652
73,-2.928856057328368,-2.799716334536649,-2.8821959163921718,-2.8932829137508964,-3.0620755227425387,-2.7613089165211218,-2.9922226963181604,-2.847489966286977
74,-3.007191074471399,-2.7171766964547936,-2.7759765920614052,-2.8215155281514033,-2.999244084132217,-3.14111694224244,-2.7864966082422957,-2.7464817636695806
75,-2.9017884303934083,-2.739347363965479,-2.857090138875668,-2.8828428514053432,-2.865494607956765,-2.9900500776767776,-2.825357870514827,-2.970537128652666
76,-2.9161538100357887,-2.7833857333834278,-2.9218811179575526,-2.983116531970674,-2.928141938825239,-2.9803082454084824,-2.805425248205489,-2.8977443457218066
77,-2.929434113515482,-2.6885443670448446,-2.8741136336087503,-2.765979278625267,-3.091549926455549,-2.8948880625164635,-2.9610675586460524,-2.7842034275730714
78,-2.8223082997692712,-2.9002015526228537,-2.858140609021002,-2.8864525540381667,-2.8872296477852277,-2.995207558534421,-2.825054066035004,-2.8266011880808555
79,-2.9818710791414413,-2.9645626973525503,-3.032613570231626,-2.8694146888533596,-2.7291410510001946,-3.0246201091773823,-2.8320078865189573,-2.810445490603961
80,-2.873931337911165,-2.7756518220385886,-2.8858252676444716,-2.965678785002435,-2.9352422527649673,-2.865653786417166,-2.889836090158818,-2.8847654483725425
81,-2.8121950831577305,-3.000033825910977,-2.8486046774200635,-2.7950120238838827,-2.941254443722366,-2.769613225818768,-2.710013623898884,-2.796114488671183
82,-2.808382627154092,-2.7791735855450974,-2.947121322175276,-2.781881008087526,-2.857406194481722,-2.8225406886383406,-2.9021470089458012,-3.054229934061757
83,-2.829784332960437,-2.9176770578960975,-2.7309223476420335,-2.9524946307724997,-2.8190543816762794,-3.002036921244206,-2.9390227463554606,-2.915083792805445
84,-2.9831973810303043,-2.778307522095787,-2.9444660803805234,-2.771642479674132,-2.95524446998686,-2.893516677386468,-2.727375606784889,-2.7259596969472635
85,-2.856222332083507,-2.777801816870459,-2.882269748228922,-2.844094625412783,-2.829039516310752,-3.0021361599576766,-2.8030558000348735,-2.8256686311318866
