,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
0,-2.8722867725488612,-2.7689738778177513,-2.7477921097436386,-2.7022768368615435,-2.661220753929966,-2.7578727820139513,-2.6340081956183887,-3.020114773509693
1,-2.850225153448905,-2.680736395721049,-2.6399800224516623,-2.692716633916799,-2.668613924919265,-2.8285132742549464,-2.631070719661252,-2.8296459103359335
2,-2.886776875020723,-2.575706961127448,-2.7316611443149217,-2.6627516790932435,-2.733442505055383,-3.1200061703265956,-2.4307979461686022,-2.9087447514750395
3,-2.8018876050746115,-2.646073089110912,-2.720107105598562,-2.7485366222173706,-2.6699329152842144,-2.8826139328742433,-2.5442787368167368,-2.8705064981440307
4,-2.9155621192835843,-2.6096762780259155,-2.780119101029293,-2.5931282445127306,-2.8676996945175084,-2.82158264475873,-2.6148983833202397,-2.92851093073779
5,-2.954188170341764,-2.8073635628493347,-2.816947447865688,-2.785274792726607,-2.883572792648279,-2.90111551155869,-2.5191394776258274,-2.8065015659897994
6,-2.88970560882173,-2.697399357896075,-2.77253370640777,-2.655868166402933,-2.8548998500738043,-2.826656626237987,-3.101234896298347,-2.9351571034684194
7,-2.976418222528955,-2.5968882342824404,-3.030650247271352,-2.7426287199781707,-2.684688813378685,-2.8003761759149826,-2.6485928900963085,-2.772647774789833
8,-2.8832447161858124,-2.690789100878787,-2.7593049750882557,-2.8160709629600955,-2.831353325823488,-2.775335184102451,-2.593576246914692,-2.8303213480134235
9,-2.8484638790764065,-2.5485487993790965,-2.767793886457759,-2.6368942788785388,-2.7852158491654313,-2.7400685869092816,-2.5780318961582487,-2.8906529659345677
10,-2.925433222537512,-2.6214779301020132,-2.7172606697528705,-2.797330401859164,-2.7002075207581395,-2.8670324283731223,-2.622429370838983,-2.8461568650176003
11,-2.8099019909406615,-2.608953216951189,-2.6677910477074134,-2.917045464353875,-2.771783249121423,-2.9175727676217003,-2.6507373179333706,-2.82029783909584
12,-2.9093954628178818,-2.714199822783688,-2.845434521399585,-2.7439489789016474,-2.7954291188379305,-2.877219607897061,-2.549171655630346,-2.80869982344875
13,-2.7635693224810236,-2.5360045588039957,-2.636678458757952,-2.5331938233639897,-2.701699881501136,-2.8845880261796846,-2.682735963946887,-2.7736996788090384
14,-2.8158769354664748,-2.5261785995590653,-2.6883763901716144,-2.788928529385927,-2.8589419132958245,-2.84620134297367,-2.482443911615268,-2.7134872215780534
15,-3.0576406730503964,-2.673443760604999,-2.754189805821044,-2.6774391741480383,-2.5804240623542394,-2.7761308130483986,-2.4634680537468863,-2.73382917441361
