,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
0,-2.889213495270914,-2.807016700006096,-2.8612951471407384,-2.908113082121121,-2.9417492900361633,-2.888848895797992,-2.8071710239134644,-2.864495735576761
1,-2.926847729260893,-2.7676695077015223,-2.803418650401489,-2.8841944596740645,-2.8227098385663867,-2.9105644061036897,-2.9004822466975178,-2.801456276553155
2,-2.835979881880619,-2.821414719884523,-2.8065531289657644,-2.9368289661101286,-2.8300015955108364,-2.842870674898254,-2.8412254585115218,-2.750845169145299
3,-2.8622094675755454,-2.722045352213795,-2.9111176217626116,-3.0258889672533735,-2.973990937699924,-2.7809538363657267,-2.851143405293286,-2.94053645592673
4,-2.8575509328363706,-2.761209753241403,-2.8886069667132004,-2.900223074597053,-2.7988961450420504,-2.890531020052206,-2.862611841990487,-2.8172228591814297
5,-2.84105900967021,-2.760877058697157,-2.8428012479767335,-2.9609693004304423,-2.7495711169121773,-2.8039195518858344,-2.8287246024592103,-2.7698307835011384
6,-2.814715754941375,-2.7493207242095106,-2.836712199554305,-2.8121817899843795,-2.9402975634072663,-2.863044048469641,-2.7977951441777464,-2.834424372106737
7,-2.841803419145178,-2.817012598754193,-2.8576973022280265,-2.872733237664519,-2.871244668041643,-2.853072028519962,-2.7843630344290795,-2.831066371337927
8,-2.816184182890786,-2.776328427192804,-2.8394028432320657,-2.8886288705379513,-2.9485463056049115,-2.766622859694394,-2.8006130038375177,-2.8110644675646315
9,-2.8972037163231246,-2.7956647527723346,-2.755116435917348,-2.8076641966526097,-2.9784492133446836,-2.8842006847608515,-2.7803687592902526,-2.7708536422414536
10,-2.8562207214381448,-2.87098048664611,-2.9540777486778493,-2.876068524827712,-2.7916413678957444,-2.7542692471280144,-2.804204753646733,-2.7769979710191364
11,-2.8657524190113612,-2.7660359753401758,-2.802872835297031,-2.8768251015284196,-2.9139664910856777,-2.85628023143873,-2.8759079162856187,-2.819842506022087
12,-2.9290542510593536,-2.697313812994182,-2.883594281772292,-2.8924582924018525,-2.919579461368997,-2.8764942107199487,-2.894420128537294,-2.8343262418893316
13,-2.867294506049451,-2.768581232369844,-2.8594165363871498,-2.8574599031521415,-2.875378136297454,-2.718431962748321,-2.908268583928625,-2.818156931464056
14,-2.7905102930252217,-2.685038408788823,-2.791484165390906,-2.7983192471390703,-2.8358711530738527,-2.8458553843741536,-2.9013975818237565,-2.826770794996761
15,-2.801055558601794,-2.7916433660695255,-2.8221085857386368,-2.855057288109782,-2.773813079867107,-2.782697204373678,-2.822005201886026,-2.7698910325300914
16,-2.8094446409295744,-2.762048536356898,-2.7885342704815756,-2.8062160350011074,-2.828645232281434,-2.949294699177874,-2.8962360493707333,-2.80176710451134
17,-2.847462151157164,-2.7299258716031325,-2.797364322668318,-2.8684178284094446,-2.8075139888004794,-2.8415968791251016,-2.802172594824739,-2.80000984972971
18,-2.8247368116195264,-2.8291631018421475,-2.779601109592786,-2.7931640565123,-2.9131819194660102,-2.8067327584197983,-2.7771946680680784,-2.8391608753454682
19,-2.793499402458672,-2.8032175059344797,-2.8475304661394842,-2.859231241316513,-2.9102313253473904,-2.8131117436144417,-2.765136311543905,-2.801189016561655
20,-2.8455784111234563,-2.7525848643796835,-2.824824730056662,-2.778623004528638,-2.879787740152112,-2.714750595296778,-3.036478564309024,-2.7998815557445895
21,-2.83075655290518,-2.7204004847502437,-2.8738962420753977,-2.873159640355955,-2.89392668892306,-2.8554139437142374,-2.9623830073897377,-2.916989835662406
22,-2.8022294818624083,-2.88237940227834,-2.9088209490425654,-2.747330152823338,-2.9656713227347273,-2.857778519364247,-2.835468496708639,-2.8481341849751196
23,-2.8695825017213075,-2.811738685926748,-2.8590225274524554,-2.922170369667591,-2.913770774555079,-2.8112514857597604,-2.8115472806707937,-2.825221115414684
24,-2.8858297462031306,-2.7612025225128076,-2.857362684101978,-2.766373459824954,-2.898455174250448,-2.8049866816644387,-2.795477479051873,-2.803162286687059
25,-2.8490504064288946,-2.788717371111602,-2.887167109504448,-2.873586774234227,-2.8616740767425495,-2.803394165736837,-2.833405162190139,-2.884769520176727
26,-2.878533822964089,-2.8443518478530008,-2.8444397343544896,-2.883296957582146,-2.9215744233577627,-2.9335377238835214,-2.8704385579129768,-2.819128495917155
27,-2.835518162561657,-2.681210246273323,-2.787688946642645,-2.815826577213579,-2.822090790573593,-2.7974643959862595,-2.7691621792245673,-2.7852318146022967
