,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
0,-2.750947730847864,-2.362932598104412,-2.536338875472934,-2.5760871476358425,-2.4977853841087496,-2.8899044623392474,-2.111193804054134,-2.681115353821348
1,-2.8527422626225736,-2.4240770744201345,-2.4167146367538965,-2.571467220187459,-2.7148560648509332,-2.812043183752246,-2.0528018928809466,-2.7900964174308966
2,-2.8287864659556785,-2.4391608602862624,-2.4170976394418586,-2.477185656577585,-2.6266670854824783,-2.8435938149122477,-2.138372902307477,-2.734901240783153
3,-2.843158482575632,-2.4217088555040602,-2.384180243533892,-2.7385697567843152,-2.546979562474062,-2.7858850837434046,-2.3046053358452268,-2.8140956840747475
4,-2.963041436695412,-2.3595735057375173,-2.5638891221518416,-2.565513290056838,-2.4523155531874736,-2.8901866711736126,-2.021749269159514,-2.7012497152383346
5,-2.7952257473374833,-2.4403205042031533,-2.6406174535636513,-2.4956681011442323,-2.529833510907965,-2.7629674170760223,-2.1063841750863874,-2.7676543001563982
6,-2.821969017780701,-2.2951959757520735,-2.620331367479246,-2.6289581643234783,-2.7446082906866587,-2.7164302837039713,-2.5066377570195044,-2.6971856607229205
7,-2.772751851381867,-2.3572014014079965,-2.528664272034386,-2.4514764738796084,-2.584495521430345,-2.712532213710968,-2.2907555525474623,-2.709563833706097
8,-2.83829736627457,-2.3370275742104685,-2.520695974225215,-2.681110080332136,-2.535630641035283,-2.718291754902698,-2.1081226773037343,-2.7438837551268898
9,-2.8550987592606516,-2.3807146244013855,-2.4008755972113733,-2.482042062370902,-2.599142071975235,-2.7588164638219235,-2.305240499870799,-2.7473995591956895
10,-2.8878492788040218,-2.4451930047191426,-2.501361939667109,-2.573506801939175,-2.641181679853535,-2.591646961655459,-2.0431334449801413,-2.8179065520197266
11,-2.8559445326812622,-2.4520017517794472,-2.487334280280243,-2.5155310779429363,-2.6646326222056,-2.714749673015457,-2.047566508158655,-2.775194570636238
12,-2.827715325489769,-2.3347745613852724,-2.4275479639811084,-2.6220622905831776,-2.6061476251599824,-2.7504037543992,-2.5481399680039374,-2.8088649973138695
13,-2.8373203227212387,-2.397522846965254,-2.429726618369443,-2.573792494071425,-2.5420944306891418,-2.696799627797751,-2.24092039182966,-2.7807014108375667
14,-2.850384987465323,-2.3737685630946896,-2.537586951896084,-2.585550534469899,-2.6913186813499386,-2.7002938156536977,-2.0429386274966577,-2.802579516313555
15,-2.8048397587729674,-2.3804252448625713,-2.5423283462381843,-2.655244704058266,-2.576860931350353,-2.790127164507078,-1.9444326550930457,-2.7899002593029008
16,-2.828548679815167,-2.400132670693011,-2.441946248875378,-2.47920293455694,-2.725211639930883,-2.683358035073043,-2.1178972608485243,-2.7490062450565667
17,-2.793742615579148,-2.336877365318148,-2.62253111901711,-2.6082333106592603,-2.489489408104325,-2.602643551381395,-2.1834272772329113,-2.8819371559599425
18,-2.908205355551372,-2.4735176280968436,-2.590026243993677,-2.4140211799704847,-2.5547315242805606,-2.676258174577924,-2.14984663631817,-2.8043647264948404
19,-2.8796275481584064,-2.273705626863584,-2.654588723944286,-2.491208334190613,-2.5202022140904727,-2.690155039167382,-2.0608803438245364,-2.782594792604579
20,-2.7758098363078627,-2.4214094535420285,-2.4554175240617253,-2.624332726690463,-2.644768242476722,-2.769443525669585,-2.078041147627127,-2.7207496541437046
21,-2.8314794135014383,-2.2982562959860466,-2.678580047435475,-2.7101505825948697,-2.548465901134172,-2.7143865155314564,-2.1700999256251534,-2.878254303125516
22,-2.829498678655221,-2.425390478753355,-2.4516895775647383,-2.5890228684884096,-2.470779125057445,-2.6981669853092796,-2.7400795494973607,-2.7595537793008225
23,-2.797797433227657,-2.4131033719391,-2.529389767051845,-2.528037082386602,-2.51978253462057,-2.7266304856355004,-2.1311762608918934,-2.743271486677348
24,-2.818684355127063,-2.2742095891076333,-2.4570358181348193,-2.3726958763132147,-2.5877874615299503,-2.7817545511138655,-2.1997695689580308,-2.6622338518687276
25,-2.824720525099338,-2.3578762464447944,-2.4217271587079443,-2.617270790350797,-2.4900483950062515,-2.81167711535932,-2.0669060401217454,-2.8038556035812907
26,-2.843816561081744,-2.4143565006361167,-2.4828373338962173,-2.526958757529593,-2.5281414194147005,-2.589661988987308,-2.291613271523689,-2.797578815913243
27,-2.9118970226432026,-2.30277989558383,-2.4865960423187876,-2.4116730788673517,-2.630074371457763,-2.746094322026048,-2.2874511882596114,-2.717070943287124
28,-2.8603023198283863,-2.362492939795858,-2.700514765423136,-2.630847459250433,-2.5153775273639836,-2.772853616097154,-2.1846093671383096,-2.7242322340028675
29,-2.860200609834875,-2.3729705138569632,-2.459308237263823,-2.6141562583146003,-2.625864247684449,-2.754390645781642,-2.235332432353522,-2.7759425501905435
30,-2.8553614466398676,-2.481841031305141,-2.4015628955336794,-2.591190111994919,-2.657997363974403,-2.6966122578464753,-2.2849213497322607,-2.7566079584814314
