,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
0,-2.9793933532783696,-2.5150540978653066,-2.447627686664977,-2.528896076488924,-2.595141764814049,-2.7648698255670285,-2.1461495043288155,-2.80965880690764
1,-2.821189645674653,-2.326716201308544,-2.6576189219819626,-2.4373351732518116,-2.492264698036802,-2.6813107608371776,-2.251435391076607,-2.7735369182555116
2,-2.9160822647482854,-2.448487897338487,-2.3888256191641815,-2.516548952666267,-2.566357222251879,-2.7923456124490156,-2.147210509690156,-2.6774107556175704
3,-2.7970380013096223,-2.295138406722756,-2.479111741965046,-2.5006888168729997,-2.5828460271602864,-2.8011423172833014,-2.0796265996662844,-2.809830162511663
4,-2.857006115653599,-2.5910733684196474,-2.465613912180164,-2.806264128055127,-2.5416422579439426,-2.827915555655588,-2.1221602753536293,-2.7616343750454657
5,-2.966554044444619,-2.639892466486816,-2.6220440217992778,-2.441649793192567,-2.5810461536745355,-2.7726797843319417,-2.2820896282901386,-2.750617233955917
6,-2.9224517421219094,-2.3627441792161448,-2.48835343381687,-2.589983820036319,-2.4548552372493866,-2.7837270905763165,-2.0725673839389827,-2.748580027081666
7,-2.994980002757128,-2.534629002015286,-2.4885978404074796,-2.4121363146707924,-2.606134425017332,-2.800260954094207,-2.06048436064186,-2.8714900007469883
8,-2.805681302248319,-2.4427267032357367,-2.5070264146808743,-2.520121680845272,-2.778354575664872,-2.744594566680174,-2.191218200142282,-2.7639805153004438
9,-2.932012411428741,-2.4829442402232065,-2.618857770735748,-2.3731047384196824,-2.5671496293144047,-2.827822560586282,-2.063691401736835,-2.8324451555916506
10,-3.0432162218315124,-2.441650140600336,-2.478615557170474,-2.58572566219098,-2.734777935133476,-2.7342227541028006,-2.128351579202786,-2.7525482397780845
11,-2.9490616861797863,-2.456426822471629,-2.4680874831568063,-2.54146031950247,-2.6227186200063564,-2.8798360345897422,-2.1273886817675787,-2.7164851122049267
12,-2.8808876385342863,-2.5486726057898768,-2.380517354193508,-2.7252405951724215,-2.550781439526898,-2.976920151407669,-2.0888626154887513,-2.884986019162154
13,-2.8291063632408595,-2.30910965944456,-2.4754652910178225,-2.480515415490865,-2.5568759262943006,-2.780411264534136,-2.2354599138563933,-2.8503833315600593
14,-2.9743535863272825,-2.4776818704619235,-2.5197177307510037,-2.5134107728089132,-2.7321927459586886,-2.7639688837848357,-2.470959188853217,-2.7148860788409985
15,-2.95282100774649,-2.3456009686482933,-2.7069251490911097,-2.688796672703187,-2.6705394384701653,-2.963228456546284,-2.016159618901981,-2.859123626441812
16,-2.934938190485554,-2.67156268592464,-2.5361132152675365,-2.4233173301399678,-2.6679965901460094,-2.752298165055615,-2.17292636818667,-2.8842576974362766
17,-2.8444321676793907,-2.3458840044282816,-2.340702163248608,-2.6720138369950446,-2.6854367174284404,-2.6838100466172734,-2.021380004317345,-2.7159243281373437
