,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
0,-2.753976762430816,-2.353883951792796,-2.8388513479597774,-2.836111529046792,-2.758261752531157,-2.8780957248291714,-2.7702080881351674,-2.6843729869123583
1,-2.852125571036785,-2.4111918752978854,-2.8246689422586764,-2.744382386834484,-2.9344934117812467,-2.8423953494881586,-2.8636148229700926,-2.811800333906385
2,-2.829458800834021,-2.4398919459143062,-2.819387182643587,-2.803378332742367,-2.891780430664569,-2.8562629243855713,-2.8352943284967775,-2.7414328720348986
3,-2.84431242196806,-2.42408977714907,-2.7795455567068728,-2.941002161956241,-2.8542866565400873,-2.817835943455912,-2.767010753434364,-2.819167789635597
4,-2.9591683844351166,-2.3644436657186385,-2.878067798525641,-2.818624325824071,-2.7346511275198964,-2.9149752587683144,-2.795746645796852,-2.6926176064110017
5,-2.79016974168121,-2.43583637899257,-2.9535336488579107,-2.8213453656664456,-2.784960541804205,-2.7920697515549944,-2.8463189258914277,-2.7643070230342444
6,-2.8211950051776835,-2.298401664464068,-2.9811493585129383,-2.859832449328142,-2.946198963103181,-2.7841414008646748,-2.9120675116156387,-2.698699347196276
7,-2.7745071845584097,-2.350862868863631,-2.949360795288572,-2.7610234478798916,-2.880405570274427,-2.7676057156068397,-2.853009223314012,-2.716723509129577
8,-2.8380156176790625,-2.339595986346644,-2.890273301601509,-2.923029604970745,-2.7937965773352347,-2.7309884578481007,-2.8377297636525713,-2.7400825742665096
9,-2.8566834731719895,-2.3758696413834555,-2.786665631623372,-2.8034944170015046,-2.8265176974579975,-2.787110635907426,-2.9651965169481094,-2.7531889066152506
10,-2.8995402009743767,-2.445810122812127,-2.9213936607175968,-2.8872333153372516,-2.891728636047869,-2.683149609474599,-2.723419436669228,-2.8052180175180634
11,-2.856708725614423,-2.456839973633561,-2.881929544039009,-2.8731995762885596,-2.864610564614487,-2.7487163456144,-2.8224198383509007,-2.7755403487685752
12,-2.826225932062042,-2.323947998270954,-2.887247792197806,-2.9890093835640688,-2.8481548216444863,-2.774929353700346,-2.810700889788244,-2.7970098593684747
13,-2.830377955312875,-2.3917747697899383,-2.9184203156726793,-2.8647941109922987,-2.8170167489193125,-2.717251050379732,-2.849568750510646,-2.768195934003038
14,-2.84977592458548,-2.359517850014642,-2.9554578592236895,-2.844810607524955,-2.912707223336588,-2.7404914231043436,-2.8537335041814034,-2.799654727186205
15,-2.8023739887997556,-2.38111469632,-2.8346345523796175,-2.9370724040390015,-2.8727106227432455,-2.849470171181639,-2.798845651558728,-2.787999824186035
16,-2.8293087288989316,-2.401262185953478,-2.8329580184798373,-2.7976038832594874,-2.938506360665233,-2.7270518599390203,-2.82884133838043,-2.730854088722517
17,-2.798794361420331,-2.3313081348832156,-2.8987659891558537,-2.937100270230732,-2.7562324854304348,-2.6850386214293693,-2.8790726428105278,-2.886517618562371
18,-2.9012149875086686,-2.466887909147804,-3.01814721498551,-2.7680339969386023,-2.883476922437871,-2.7511491113618565,-2.8139589223279153,-2.8109821164142854
19,-2.8844298930701444,-2.276614770259508,-2.8636658584701076,-2.763324229044482,-2.7850275376567577,-2.722272735563298,-2.7850933581020785,-2.782281230160542
20,-2.7774141093954885,-2.400588598923247,-2.8440106968204693,-2.814437504511336,-2.8626361534750377,-2.751500231519476,-2.826791382800768,-2.722180802806394
21,-2.8231427198643706,-2.2894420344443747,-2.990856769011174,-2.927432860005204,-2.7560821815248504,-2.7995472044567977,-2.8433506688432417,-2.8898492815034706
22,-2.8274176025658955,-2.4243043570661595,-2.8416601672337243,-2.952776218704297,-2.8578718448024323,-2.7491474173340915,-2.895026013610713,-2.7716496491337796
