,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
0,-2.927687826521169,-2.833333337378331,-2.8388682517917334,-2.8937921163055766,-2.925143856655887,-2.87589989018809,-2.753409046205121,-2.868123682273117
1,-2.957977994049961,-2.787154713368506,-2.763013742452033,-2.8751146469018054,-2.8115827422551174,-2.9205865170140597,-2.854896421221767,-2.7960077613089527
2,-2.847200137842806,-2.817261996084259,-2.773409424652584,-2.8811002171545987,-2.8265240058090364,-2.8544275421430427,-2.7503117779858997,-2.755750628527053
3,-2.864312917918422,-2.716457328949498,-2.8758583563187883,-3.030999900719355,-2.944001381535892,-2.7789854287086007,-2.736372328873193,-2.95845086315
4,-2.8636706227527737,-2.7716107395577483,-2.8218881461463554,-2.8916293654850613,-2.772292980741546,-2.9029869772282337,-2.7992602205819126,-2.8169275498692024
5,-2.8447546762856497,-2.765335987366709,-2.809995593960831,-2.9154910251602155,-2.6808467083314746,-2.7911770879025664,-2.7784389572957764,-2.774068047145016
6,-2.8144020446973093,-2.7765397414279,-2.813993154636712,-2.7776759648199096,-2.932953214045908,-2.8602001633969047,-2.715565491196543,-2.8314035843530623
7,-2.8610654363999117,-2.8251483151726777,-2.8033906338622923,-2.8350275066120436,-2.894031537691576,-2.8706089931773136,-2.7847286324303457,-2.8315479963590713
8,-2.818144705131424,-2.782560864009179,-2.8087820925095675,-2.860621219153882,-2.933632378308333,-2.7477313746405354,-2.759924342969342,-2.859297472580486
9,-2.9081292413352866,-2.7937392431599033,-2.7440282961133295,-2.7680609977390547,-2.9320444659283806,-2.884479878728822,-2.6746645769431776,-2.78153114540679
10,-2.8623663874279117,-2.879356768521426,-2.8909740185284103,-2.855885700386188,-2.764262797773453,-2.7521207680753097,-2.7599212103566573,-2.7716919821904242
11,-2.8637776867870093,-2.7680579636116955,-2.7807113000046972,-2.8345353848165744,-2.894224489186464,-2.84951185835709,-2.7987226128630067,-2.8212169425185873
12,-2.926889255971836,-2.69038304101971,-2.8434627765125735,-2.861678769110283,-2.915549534606055,-2.9119737094810425,-2.7782281460009823,-2.833251928477397
13,-2.869392444368141,-2.7633067647801557,-2.8250767490134923,-2.8691983869271773,-2.8725294571036937,-2.721835161096772,-2.841944383080314,-2.818485507022453
14,-2.7912785432252267,-2.6856883339265165,-2.7350535831656773,-2.7782316742527997,-2.820148712095015,-2.8440202206626024,-2.877974099221753,-2.833688693537858
15,-2.7994792321262896,-2.80360573688275,-2.781324158445853,-2.842813712494059,-2.742976626132155,-2.7869400276102874,-2.7556236576107267,-2.770925549397169
16,-2.8153503300555154,-2.770126871258427,-2.7423098635090453,-2.7527224019556207,-2.811790187587882,-2.9480807814214165,-2.8377790550728683,-2.82481854702664
17,-2.8510943483197764,-2.733014460179067,-2.7890432367668354,-2.825052899652298,-2.7749616682675105,-2.8457915358547585,-2.7476141533261442,-2.8106728740488744
18,-2.8326613152290987,-2.820987680807102,-2.7760100539344115,-2.7358830549917066,-2.87707204920168,-2.806921918963233,-2.716118505635221,-2.8359987991536935
19,-2.789198981635169,-2.8039283841330693,-2.794689270346504,-2.846550977636493,-2.9069305713380724,-2.8131127348364737,-2.7180776135308986,-2.7982039332371573
20,-2.8621941316815542,-2.749577589254617,-2.78712785328888,-2.7706123806895584,-2.87532108566043,-2.719768137889911,-2.97631299194495,-2.7990186381053737
