,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
0,-2.8447596321173343,-2.444601134759718,-2.472845187647996,-2.353609607422078,-2.419023492910159,-2.911111675839216,-1.9776411526755584,-2.701005238817606
1,-2.9233982162923815,-2.417147216916939,-2.3449476381189784,-2.4324250311284668,-2.4674713122503023,-2.635038749717095,-1.6350428449146392,-2.679746590880727
2,-2.9897533087978094,-2.4140683958271167,-2.2992847460282024,-2.4149480582641014,-2.534212878251209,-2.6707289626610997,-1.5879424993254707,-2.7379612799145705
3,-2.90928777969527,-2.247199200989118,-2.534528725545994,-2.3912519528869867,-2.4738254755983364,-2.879287467258643,-2.074043884836,-2.8379897900862225
4,-2.988449799785988,-2.4257107109823024,-2.330313063227743,-2.6484012028647395,-2.551992495765508,-2.9290884175854206,-2.1807090150004713,-2.7147930986931605
5,-2.956577449862564,-2.403139180359222,-2.486295383293435,-2.29515443509632,-2.4532117693144335,-2.7698447732276366,-1.9489952741836536,-2.8115674710337
6,-2.8201330063956984,-2.377153516816444,-2.4842139913992964,-2.3964636541522206,-2.6361805573515005,-2.7405637444912943,-1.2607534707778336,-2.8158876834202493
7,-2.9446148339478064,-2.3169684872737704,-2.288791699808043,-2.667852406665786,-2.4519498660369767,-2.7912794008269635,-1.5121882346136375,-2.6655399583887656
8,-2.8994770622545794,-2.468042778422091,-2.273283092375637,-2.4865247490260054,-2.637303568374511,-2.8178390248011693,-1.2820561488775275,-2.9078699061903865
9,-2.9358775918754905,-2.454682417175134,-2.323729840649514,-2.7005711970033577,-2.6004064137461507,-2.975279862025167,-1.7120973533620103,-2.840065255110596
10,-3.0467115332466377,-2.280802762020628,-2.6050642521528893,-2.3805963380154878,-2.5111366555699766,-2.8888300662359088,-1.2872218879181652,-2.730778217005231
11,-3.0275334183129416,-2.4906040992618577,-2.4921347584621274,-2.3435667121661496,-2.596077854252666,-2.7128426642426815,-1.944898361815504,-2.8131519867479575
12,-2.9644492906037443,-2.353758813548985,-2.406045392896905,-2.325211100784858,-2.478785439335043,-2.7936763889254514,-2.152510222031567,-2.8444955383536383
13,-2.761204271951871,-2.470275006778655,-2.585380949084191,-2.338841661466581,-2.424412673626144,-2.9052654681265095,-1.8620417448313944,-2.798288538947278
14,-2.9484554101016704,-2.5195087423011584,-2.530833673533599,-2.412880439512223,-2.5112679753124083,-2.740314157375332,-2.788493005462767,-2.7866769288583315
15,-2.862583566985403,-2.2634725381712526,-2.3430700564695615,-2.4656013884756085,-2.4311315540584744,-2.8546200081363584,-2.0373106391379308,-2.861785891847276
16,-2.8690408623722603,-2.348651747203951,-2.4117794616385186,-2.4406212900506232,-2.725366502412978,-2.7429779844443174,-1.4922539597347984,-2.8465690235915044
17,-2.913567205311171,-2.473091806377218,-2.442246900016323,-2.48893737048156,-2.387713118500585,-2.9559530046142766,-2.139771206305858,-2.9147025000321816
18,-2.950942100007726,-2.4070333995324793,-2.534166265046043,-2.544592272926282,-2.4988611822321634,-2.7146154751597438,-2.465508168320929,-2.728525066226757
19,-3.102363688413443,-2.4312424441993743,-2.355143712012259,-2.54282981749693,-2.506004254260968,-2.818306065153456,-2.163556578072658,-2.8165461421894804
20,-2.9523894235457284,-2.3649607659916976,-2.2792549441908325,-2.5909113864603195,-2.720118350395527,-2.9588182580909357,-1.4273772900239283,-2.799960864667739
