,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
0,-3.00724631184963,-2.899491279657904,-2.7924026656870127,-2.735768852888596,-2.7188320880386363,-2.8544837986435656,-2.940686244078209,-2.888696162108262
1,-2.827520693466695,-2.7595575193541526,-2.773453482322929,-2.721615649887028,-2.7924166181234233,-2.855729645248283,-2.7608306396897446,-2.783790404637801
2,-2.924413625654958,-3.0148927617497314,-2.7273338122314685,-2.875851149752115,-2.7731298155391233,-2.765581338683013,-2.735627274462823,-2.7976803170098052
3,-2.87757052374169,-2.749546655816991,-2.691191215101361,-2.6903238701508543,-2.7155982257758726,-3.0569731164706244,-2.6688738040208113,-2.8872614405458643
4,-2.8333421300504953,-2.753441924460061,-2.730278636806796,-2.8417419907270114,-3.0475077153134977,-2.805331200368899,-2.7016255900797983,-2.9009385032221315
5,-2.9448049414039565,-2.7900563235727067,-2.812819758924425,-2.937084094914586,-2.9447019196807687,-2.873486318617447,-2.7821331372332896,-2.840571963926536
6,-2.977320081219426,-2.7579084012225166,-2.8611243934851256,-2.852998379134044,-2.8099115862123565,-2.9785872369095103,-2.647073419877312,-2.751073556044546
7,-2.893145939117281,-2.7044485556604547,-2.881643550945318,-2.860052504094355,-2.8699017032746075,-3.0202038976531913,-2.676104575792706,-2.9804700022671375
8,-2.944548125319302,-2.738342446141053,-2.876572350543195,-2.82584563719702,-2.909129704484521,-3.039992446515208,-2.7728053840124107,-2.8748498297631717
9,-2.7354656344995476,-2.8177676359566783,-2.9648749227806492,-2.7513339322830657,-2.8115465371658552,-2.8565654092861394,-2.744023286864217,-2.857069066871494
10,-2.9362580772979627,-2.716040620484496,-2.7981520814759917,-2.7016387398939554,-2.9317008740150805,-2.6789669433844328,-2.884770375589641,-2.9452978927120173
11,-2.8501914142435756,-2.8116273099764255,-2.8379911294520945,-2.79239608009068,-2.8939175461556954,-2.877661273894439,-2.6705130827536085,-2.6269499690821307
12,-2.8665924090541477,-2.907736160584368,-2.6810032042230354,-2.710653937456942,-2.704157520969184,-2.814080896521939,-2.7889369080340805,-2.98366260071723
13,-2.8886718740470245,-2.9579831995780466,-2.847329597271663,-2.97417308787126,-2.7317927289234865,-2.8572032083804224,-2.8991565798382153,-2.7939988126234265
14,-2.910172943694241,-2.8878045288721124,-2.9558522308503523,-2.7323462168068,-2.7911363689361077,-2.853051752092141,-2.7754909320458516,-2.869530518880741
15,-2.9028733743024318,-2.733713681504621,-2.728029776336096,-2.738343349536149,-2.8317980497958373,-2.841983807340365,-2.7499091255673966,-2.709344774945338
16,-2.858158428986373,-2.6275993901921653,-2.947200078394941,-2.8214095187926826,-2.630532953590318,-2.830334296781481,-2.7591730224153355,-2.849881174034607
17,-2.94516712129237,-2.756045045510649,-2.875148796564498,-2.797794103775397,-2.8418256133176167,-2.7970277837300075,-2.865878371895428,-2.927762903928995
18,-2.860460159620197,-2.846140468330662,-2.6858325715788625,-2.852710974362511,-2.813790556980481,-2.7218005034105204,-2.7134536911183926,-2.853557686114298
19,-2.797244968696191,-2.8324444468797485,-2.806121831997132,-2.822103950350292,-3.030542941698668,-2.8687818879437783,-2.7285055383457855,-2.8093976129033678
20,-3.014812261764537,-2.8118241893020444,-2.8161756635997843,-2.7436795272290184,-2.826131659556823,-2.7720494556147366,-2.688596611422837,-2.852141905395235
21,-2.92095396055646,-2.78142082372576,-2.80813160689908,-2.8501296143440094,-2.827188706313627,-2.8421987266418203,-2.768071373543753,-2.7679724096189773
22,-2.9167456337850535,-2.835655594641629,-2.8304335357681505,-2.730808834061697,-2.8407714947724787,-2.82561342191932,-2.9990790181018405,-2.790178563363634
23,-2.9746766386972614,-2.7867309678485856,-2.91898808735277,-2.8685338356786203,-2.969256315787886,-2.8998235504567047,-2.800189513499538,-2.713051820878953
24,-2.90734718512143,-2.79552186476834,-2.7805646181086923,-2.8981971874495405,-2.8077111054421606,-2.912079889704531,-2.8292596059029087,-2.856235346646946
25,-2.819118407258721,-3.0248914984610655,-2.7403113957203336,-2.918460316611791,-2.7809763122009112,-2.923157515628817,-2.841642238358911,-3.0274735224506775
26,-2.8923570617551735,-2.812333428424095,-2.584640920023294,-2.8544928163818737,-2.769472111248514,-2.8431581941972563,-2.844880271348469,-2.8357957207423463
27,-2.8984047917663185,-2.759418053279886,-2.752597353260861,-2.8363289219912464,-2.8222483531815947,-2.8190002663045517,-3.028567918408876,-2.862255180447305
28,-2.8319115709332596,-2.815048465418697,-2.964969914579291,-2.711897178060665,-2.9230478134159124,-3.0167080985425496,-2.6718196073222473,-2.8269567561261546
29,-3.027981351509674,-2.7079973515537863,-2.9095816189241055,-2.7364511962893583,-2.860315284018542,-2.9058581308168687,-2.925283892050987,-2.847071991217691
30,-2.7829273845397244,-2.868120768033127,-2.9926938833962766,-2.7912378234160564,-2.854139251231452,-2.869843606840251,-2.664900476925577,-2.86761059329485
31,-2.9124309153756243,-2.882582220256433,-2.8327455205448904,-2.8378474012048622,-2.8536072057015143,-2.817601224962763,-2.8573417672338457,-2.871380777385064
32,-3.0254699667380076,-2.7852451277503745,-2.791265737648159,-2.739538841844919,-2.7853328607881305,-2.820623166260839,-3.1369240333039956,-2.839993668322593
33,-2.7948865849532805,-2.8447538839746915,-2.822945202396414,-2.84268272082677,-3.135531471615153,-2.8094337697908043,-2.781466605777352,-3.121861239781591
34,-2.8416392492508487,-2.7192347714314904,-2.9710229225590585,-2.8595657506891454,-2.776252313117177,-2.896866318224123,-2.7880398688491383,-2.875506348826641
35,-2.721954952798303,-2.779484579924985,-2.806339562673041,-2.7886282926772763,-2.8043936585759606,-2.99949432314302,-2.746036005949275,-2.8522817592368916
36,-2.9192932964923477,-2.7292099652772457,-2.861584117938882,-2.843021751513358,-2.774554855967159,-2.879978149630384,-2.862702491664262,-2.764419944615503
37,-2.867914678671541,-2.8452832732141426,-2.777540514255829,-2.770132173669715,-2.7468575308621275,-2.9848007900167,-2.7451531390451884,-2.814328811530254
38,-2.775897296444398,-2.7766863421964674,-2.979983226539261,-2.8121297312473796,-2.7665015675748124,-2.805087383974244,-2.6507868416763443,-2.875596662389769
39,-2.8018608222802124,-2.725605912543864,-2.8478118983448435,-2.7300798492587317,-2.9793142282770715,-2.750649009615025,-2.765689214426938,-2.839053941794103
40,-2.9064443017789188,-2.833578604341111,-2.74526516278599,-2.8018885030289504,-2.9215529660289024,-2.8602288371233766,-2.8719854874385287,-2.819824819347142
41,-2.9594179922953505,-2.720282571581462,-2.9545145657193115,-2.805058554045859,-2.8773106634545877,-2.9020747533371805,-2.6803321075860573,-2.765367505669735
42,-2.979871130267858,-2.8658411354567046,-2.747561447211364,-2.844575200875632,-2.7784972141281186,-2.9067086875837562,-2.8034515313968145,-2.868546405701676
43,-2.9462605909761326,-2.708630940292717,-2.7919824379046507,-2.793714751473333,-2.9596415885658085,-2.845679860311729,-2.732766201255531,-2.8413631673449995
44,-2.821111236688605,-2.947089804623048,-2.8201411747255776,-2.793119333160423,-3.073187166257187,-2.8225836298718936,-2.6769856230331315,-2.839487644535907
45,-2.7959885550774213,-2.7539322037274734,-2.784106432457504,-2.817695732909665,-2.8355119945333693,-2.820642657536789,-2.7591823819669195,-3.0088525303995395
