,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
0,-2.7658124556452846,-2.413231281224457,-2.4302813924607682,-2.4974694964434008,-2.4504757721924433,-2.896520291806663,-2.0467944907674105,-2.697775067502656
1,-2.928821565699742,-2.4257316527900064,-2.447521598033211,-2.5766452579821415,-2.6567813912719527,-2.819525268904239,-2.0540548246787775,-2.86438572583618
2,-2.8912971701229733,-2.4809867251058058,-2.399133817240864,-2.4734264327157907,-2.606327439736574,-2.928944551891541,-2.1409025264649095,-3.0845811323835917
3,-2.9323820258156106,-2.4632439119912526,-2.4013058943436083,-2.6890862853194664,-2.610691735957955,-2.788064183062427,-2.272814205510221,-2.8756217605135186
4,-3.074454410986922,-2.483072724792402,-2.647029192135426,-2.5641905713936137,-2.3959687972775687,-3.028477988133765,-2.006886126819384,-2.7328032833583085
5,-2.7848781318493936,-2.508930915855855,-2.6551369932845454,-2.4513274932866795,-2.6052153867104293,-2.8506958028105,-2.0898735641539887,-2.7629969685893125
6,-2.880880022370908,-2.347011881010736,-2.792482217289544,-2.554659103065339,-2.822355403268306,-2.79517280690764,-2.3445443968909263,-2.742939329990843
7,-2.7913893123696205,-2.420308934159879,-2.5184843373692463,-2.519511195128021,-2.5290850222027537,-2.832661081225093,-2.330507182811897,-2.700678862896297
8,-2.8896379528938314,-2.340791761128786,-2.579576830301916,-2.9311803872576165,-2.50805937147797,-2.7236430262884697,-1.9980135814318043,-2.794242408181848
9,-2.883997272036155,-2.4120119799670756,-2.359996512728988,-2.7181976670030084,-2.6348741732465273,-2.861956336097174,-2.2083630652237947,-2.8060789092067946
10,-3.0173664311492003,-2.5600995490820866,-2.5874388142760245,-2.4865483224315423,-2.5176530768219125,-2.558577925676599,-1.9320816338657605,-2.8117644292569697
11,-2.9107968483388955,-2.539329897449141,-2.5648641894341857,-2.444901590866294,-2.6340456712717946,-2.7982140095253563,-2.1011309493938235,-2.817447355639502
12,-2.8767945486369557,-2.336351512586029,-2.631889775684489,-2.5568041574567193,-2.5470177094495625,-2.7665478752118626,-2.038023288476534,-2.899054665907903
13,-2.8907042069654154,-2.425733356300901,-2.4571940481848498,-2.54264392438032,-2.5629167236417745,-2.7925691232175125,-2.065930650312242,-2.87189891492371
14,-2.8784921579181972,-2.3955951151779082,-2.6189651886953813,-2.591236933650299,-2.773460232389691,-2.676321724363951,-2.1094757670535302,-2.9882862357979807
15,-2.8350726167394704,-2.4238573296602572,-2.518309866881662,-2.561887221028633,-2.5643794055064233,-2.9185212204063693,-2.033517810681606,-2.825536204354048
16,-2.8667586964837324,-2.446402040144796,-2.4053291367331333,-2.5002514701807566,-2.7969657944048776,-2.767486032124615,-1.9697598942889458,-2.794337607673591
17,-2.7818253023671935,-2.398472855083889,-2.54249896717035,-2.4675317486990416,-2.3535063942134697,-2.5847037209084522,-2.091191510400135,-2.9448267535735706
18,-2.9725140051164534,-2.4922664846697744,-2.6463960235145283,-2.3452856852546478,-2.602201437228185,-2.6673307940171145,-1.9911454981689078,-2.92591053369544
19,-2.986795066839667,-2.3097670917863358,-2.567142052026733,-2.4037571855671573,-2.4830439111043803,-2.782442096172937,-1.9887232998145004,-2.9220660219464296
20,-2.7751823983854176,-2.502826572489372,-2.5097633863828226,-2.5453260646176634,-2.632926163887122,-2.978602896606176,-2.133134323312131,-2.82679194108088
21,-2.982056811657714,-2.3136735844921943,-2.682069482984659,-2.759929939824126,-2.5389206008548233,-2.8013822592446944,-2.222171131773534,-2.931828794088517
22,-2.8691561403170436,-2.4908772143343785,-2.4109393954637257,-2.623701580655815,-2.59987803741838,-2.7379291626301687,-2.234063833214726,-2.827687688574231
23,-2.826383882761336,-2.4703721751448224,-2.5362296702751,-2.4569022965195955,-2.5277347853863956,-2.8223981950843076,-2.116622313294978,-2.835426540308922
24,-2.8301004824346694,-2.305048020930844,-2.5923863460780274,-2.351951843231582,-2.6854518979148043,-2.8011639891228843,-2.2780853997587798,-2.6839967463860965
25,-2.8910000913245257,-2.4076704486305047,-2.400884899060912,-2.647944765781671,-2.540880219202907,-2.830414522668283,-2.1862855817151248,-2.864013624753125
26,-2.858178038670785,-2.508183221970589,-2.443789012728578,-2.5131372006425114,-2.4344122112693007,-2.5448444190223483,-2.13873300924595,-2.830859777751091
27,-3.0556482186862137,-2.329912936353648,-2.450334110031451,-2.384150541014925,-2.89505852934314,-2.879739603252973,-2.2331093576735896,-2.7447968766526496
28,-2.943982835701072,-2.415905093139469,-2.67549727853982,-2.6955967933353606,-2.5470685489255445,-2.798748252138015,-2.127170085844239,-2.829013629949162
29,-2.896902486180609,-2.4748611908160707,-2.3981846025260363,-2.500308692636127,-2.591954286290555,-2.8614527782624792,-2.126471058188681,-2.880655733365168
30,-2.9588739174078977,-2.532054121678806,-2.427207368393019,-2.61043346787072,-2.7599680807252525,-2.7068251390271865,-2.3309591355501698,-2.870141063209759
31,-3.0349177408951005,-2.381711241573319,-2.53409929392871,-2.5472790512678345,-2.543344801240686,-2.8039956406450632,-1.9451729504692832,-2.8538759649251837
32,-3.0870303303334983,-2.5369309898661156,-2.4760603593187067,-2.4789302050216877,-2.6076733396976044,-2.741674625865705,-2.13920205392977,-2.900717473997657
33,-3.054410521537152,-2.408106532057812,-2.540137946416873,-2.5395411522045603,-2.4790553689214545,-2.6801052942239108,-2.0639615983196764,-2.7816225057330737
34,-2.956331727274903,-2.518294107140653,-2.6412613272273573,-2.5821616788927537,-2.520552319467255,-2.6147561025230472,-2.1364460111688897,-2.7424345912052854
35,-2.8486098002292306,-2.376305883807126,-2.603967465085075,-2.57913493592032,-2.8062487074853393,-2.8956835458032772,-2.2445573140588215,-2.6988621435011053
36,-2.9065587931455092,-2.4019952136774765,-2.484677249408607,-2.5386189376374313,-2.581034685898794,-2.809409818339716,-2.0303557851212677,-2.7972128797811915
37,-2.917969166870381,-2.3501594383035456,-2.5272052166832033,-2.695714629169255,-2.4818087769092654,-3.0609238435226587,-2.1236483061934726,-2.7218147185334716
38,-2.95361928235189,-2.6800399545185005,-2.5826979618232384,-2.409442044644272,-2.912517638997396,-2.918220109049409,-2.3427185884177373,-2.7774758323424544
39,-2.931625461215822,-2.4807074775633513,-2.7309516579914423,-2.464963391456254,-2.4347866535016554,-2.7402982943809753,-2.209239100547401,-2.847378620968135
40,-2.8560963766448335,-2.37013051145354,-2.6120954083023458,-2.5526372533939896,-2.623600396828355,-2.7381539759384648,-2.3448558590854494,-2.7811646713472156
41,-2.7908562903164933,-2.4773799769179012,-2.5110897201192093,-2.5287665226891534,-2.721306570447337,-2.7821635916809737,-2.1749724912574973,-2.93310389530767
42,-3.026939053337477,-2.322305151608796,-2.529696100711025,-2.5546051694550003,-2.611359830262161,-2.682953889883853,-2.247489031408693,-2.7975994643614825
43,-2.808580597233813,-2.648637177649809,-2.5931512743518743,-2.5080390100138548,-2.7698872288690346,-2.59596202159304,-2.3487292664265995,-2.695007787030811
44,-3.087044383125708,-2.4544027771044234,-2.481809760181785,-2.6326816059561526,-2.573251065620232,-2.725303627026067,-2.207059148159379,-2.8048192734468955
45,-2.9124907240294617,-2.494726502325473,-2.502262423881572,-2.538192188699664,-2.5552922606369464,-2.7873944374011534,-2.2157755913056225,-2.7548569598128796
46,-2.972338701265677,-2.5054442236697447,-2.377671861911892,-2.3991994475010214,-2.4025765150818232,-2.8583965546349606,-2.0530559024270603,-2.857585371955432
47,-2.9763161022299913,-2.3785018663034534,-2.6093597093205125,-2.684644972523628,-2.8369157497310855,-2.6756808444460853,-2.311070625277155,-2.8542389835455255
48,-3.0203820057469595,-2.590113364048027,-2.65703477984447,-2.5582869710743377,-2.6075087382804973,-2.7050412746145587,-2.202562127201692,-2.8234470336999764
49,-2.8522480134982438,-2.5099901635874473,-2.517195383228169,-2.485759007078923,-2.544006512234536,-2.746026475201327,-2.195310075426204,-2.756203222218511
50,-2.788330235621404,-2.3217235869303012,-2.545881593162003,-2.4229664698149325,-2.6082522519795854,-2.9133962609079447,-2.0362858297410678,-2.7844495773121762
51,-2.841696168704473,-2.492913608211907,-2.5357300585125215,-2.386737617402294,-2.468663196354724,-2.95762014376135,-2.3394606179786273,-2.7231199910640544
52,-2.8809190358320746,-2.55938531546907,-2.4747529359695437,-2.449393279759053,-2.5959021191731764,-3.015223545325075,-2.0011278155598093,-2.7979152129022857
53,-2.8910875101436453,-2.49633538719891,-2.4701652334708823,-2.601415284894858,-2.459406116278797,-2.762784028714535,-2.0955938220034778,-3.0628405743671228
54,-2.8853278201272077,-2.448140178803708,-2.5096883999155026,-2.580694888767181,-2.69925633912242,-2.8541645632105737,-2.2479166068877565,-2.8005209574988146
55,-2.912087487023157,-2.3433239795163097,-2.636980883356358,-2.4476709487581996,-2.4710634898764012,-2.7879426510261296,-2.084800326318759,-2.6488805587619617
56,-2.8159892374121624,-2.3445120262825974,-2.5647080306016803,-2.5720921494719535,-2.9149328315541188,-2.656341249855077,-2.5320414571947594,-2.6648413457700952
57,-2.9232290038929203,-2.547604737503446,-2.3952787773768693,-2.500278284958174,-2.5475102025689385,-2.7068635637526097,-2.403570106288999,-2.9116881304292677
58,-2.7940860581055493,-2.451108181653034,-2.372348303681111,-2.582440551955591,-2.5242431618156878,-2.7927083717339922,-1.9421914384248788,-2.772974760587789
59,-2.9525801129524405,-2.3491019814314127,-2.632983072270198,-2.528881243069262,-2.528243918560518,-2.708635696462187,-2.2062581018365868,-2.7268131938362927
60,-3.085528687259627,-2.4947447363066875,-2.4355346201741157,-2.4617139827574386,-2.6252881467523683,-2.9030452381665146,-1.939164203054973,-2.802009238542073
61,-2.939686121222412,-2.575838543699009,-2.3838954552088483,-2.5579281157973215,-2.542068523355215,-2.9497157854246994,-1.9489448386306367,-2.8847925283964435
62,-2.917553643820858,-2.5396206200996954,-2.419686764616009,-2.379462618360151,-2.778587667044421,-2.823607310419973,-2.210611920700615,-2.771735479135741
63,-2.8401378010673075,-2.4083481669076674,-2.4869135402986693,-2.5170155052231773,-2.6658607148738738,-2.853320582964254,-2.1279924850028933,-2.823618821380731
64,-3.068079931272897,-2.5104536819506595,-2.450750501860495,-2.635347716791939,-2.449040912157934,-2.83442278658271,-1.9800347703478423,-2.9485852961385097
65,-2.902138621595151,-2.474888558966668,-2.5454435401291384,-2.579472239747241,-2.6968009305964507,-2.7889708344210864,-2.325648295447615,-2.8222597074268148
66,-2.83386778881659,-2.4432778344243093,-2.5135546171058905,-2.601305541132112,-2.4602809489653827,-2.7052748767826036,-2.206913445656702,-2.6948795728953012
67,-2.920835821325804,-2.5719302188577715,-2.5911943842073724,-2.5210437983574905,-2.6986644494671213,-2.8325365330883003,-2.2139310647482797,-2.7684449743516177
68,-2.942615528441251,-2.3205535711950787,-2.657753687291338,-2.625879658968752,-2.4435196827807646,-2.6658057042112495,-2.097204210957612,-2.831658643430261
69,-2.7437562857704823,-2.5197766067664067,-2.6299466154454727,-2.571923603165909,-2.531250241177346,-2.805826045306562,-2.1467779182419595,-2.836138211848131
70,-2.8932508262473333,-2.4091391342364883,-2.635307922017292,-2.416599823466978,-2.573505638236111,-2.9358294429500695,-2.195301756578613,-2.8758889456373202
71,-2.825315093886745,-2.4177364568543376,-2.5497686218313134,-2.6644893649712253,-2.483050983162623,-2.795953742460358,-2.081620310055216,-2.7529936080898447
72,-2.9693860287100455,-2.456670368865821,-2.558703402567981,-2.4346553639714794,-2.5050341839271497,-3.041831291723647,-2.2531563665003427,-2.6913888450775643
73,-2.7691168902657477,-2.4725325028230527,-2.4045287465534178,-2.821979456523173,-2.535574424519922,-2.7461632929232307,-2.3057712679014717,-2.877519208811486
74,-2.9790263979701352,-2.4916148507981655,-2.618692560447322,-2.458677399086956,-2.499080929035379,-2.657252136577962,-2.0845182991144293,-2.7312138001787765
75,-2.8595288240873793,-2.5060423726443783,-2.530210101645901,-2.4470513667858698,-2.8318720574797727,-2.758026313810734,-2.317948767278913,-2.6793580772939585
76,-2.9276898667190903,-2.434896785478927,-2.5361115241193195,-2.6066764361523793,-2.4804797038327226,-2.66032619376812,-2.33466865737652,-2.7027585094185587
77,-2.9162152219062474,-2.5388030824092223,-2.2259639139948457,-2.491794583737487,-2.704927442361109,-2.7879996720181284,-2.0662960193714155,-2.9063528826554825
78,-2.7773596723856757,-2.466887200931999,-2.615166991751903,-2.8125575953015267,-2.7110653904848827,-3.252961662503686,-2.16224560203604,-2.8609291842522886
79,-2.890520437400097,-2.650560188621018,-2.528410213428018,-2.509595146576132,-2.6683065984448717,-2.847351250888545,-2.60961152325007,-2.7794058321730986
80,-2.980899873292542,-2.3372742707260565,-2.4741073401316758,-2.551961259971081,-2.5425085510468235,-2.7063398513558843,-2.0719080380744366,-2.8422265824041197
81,-3.018764605898775,-2.4541147204792235,-2.457874543970296,-2.4717055131175987,-2.528364121096072,-2.7663099282947794,-2.237012672449456,-2.7526583389775703
82,-3.0968378336971387,-2.446646100510701,-2.4364756167339725,-2.488199919102201,-2.6004958255727906,-2.722243817782126,-1.9161662290576964,-2.8536041654688966
83,-2.8862468608301675,-2.3660398689812685,-2.4315957448197243,-2.5022448355746447,-2.6337380183442467,-2.7982639113974686,-2.17069318340071,-2.753471194556515
84,-2.9839948927631883,-2.4645035484899727,-2.487581637227393,-2.5809703951209078,-2.5561449346382967,-2.733948034849226,-2.113146635839541,-2.8160942885879763
85,-2.761134829825066,-2.5566764554191734,-2.451590643531104,-2.7296232525390844,-2.5044448296681683,-2.872081319221173,-2.0294670100328807,-2.7025378256880286
86,-2.805882089257878,-2.3376076243043244,-2.439790363009884,-2.703605354536494,-2.6814140558275925,-2.843887448758128,-2.038359959429678,-2.9597029748260457
87,-3.033481826445618,-2.623369319946323,-2.452854396503076,-2.7064416520656245,-2.5949257836641477,-2.7611039806296507,-2.091920665310645,-2.703919565261109
88,-2.8663980805247564,-2.4697891389953055,-2.4525794621820136,-2.550617062980217,-2.7687733571391244,-2.7275857618768846,-1.9346623673452428,-2.993916357304146
89,-3.082857525409403,-2.4175758225699324,-2.532898804431149,-2.7293076384608868,-2.8949862129094037,-2.765297594305467,-2.1045560785153357,-2.7678958949128787
90,-2.9265675657746923,-2.5320452492187355,-2.695429647729786,-2.321164918263017,-2.7737851392123174,-2.891726295707032,-2.213844759960669,-2.7684142398121234
91,-2.948532862682496,-2.500558816097386,-2.4883539731021482,-2.5607748094326985,-2.531775973381652,-2.7160113744987138,-2.0550718930551435,-2.9223409572019046
92,-2.825299866595198,-2.286762646132962,-2.3312924472083183,-2.5546012049163815,-2.490260344809888,-2.780940816489964,-2.057752674113971,-2.745093710186708
93,-2.8886352218478692,-2.5354356782991756,-2.4933903529021344,-2.6109191769527125,-2.6536144612432846,-2.704100414631538,-2.0558943768756905,-2.8527902075735914
94,-3.0782412869855125,-2.4085523409513105,-2.453162584101588,-2.595475157873549,-2.6446358105772716,-3.001150424410842,-2.1387000405641543,-2.7925314899612976
