,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.11,0.96,8.62,25.88,17.62,11.12,8.24,-1.91
DCC_joint,,0.11,,1.07,11.20,34.67,23.27,14.07,10.16,-2.38
DCC_bivariate_loop,,0.96,1.07,,9.44,31.38,20.77,12.33,8.71,-3.17
SW_cross_validated,,8.62,11.20,9.44,,25.16,12.92,3.96,0.40,-11.17
SW_15,,25.88,34.67,31.38,25.16,,-12.13,-18.67,-20.75,-28.90
SW_30,,17.62,23.27,20.77,12.92,-12.13,,-7.75,-10.57,-20.40
SW_60,,11.12,14.07,12.33,3.96,-18.67,-7.75,,-3.08,-13.60
SW_120,,8.24,10.16,8.71,0.40,-20.75,-10.57,-3.08,,-10.56
sFC,,-1.91,-2.38,-3.17,-11.17,-28.90,-20.40,-13.60,-10.56,
