,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.12,-1.05,5.75,23.79,15.15,7.20,4.72,26.34
DCC_joint,,5.12,,-7.91,1.34,25.38,13.87,3.43,0.52,33.91
DCC_bivariate_loop,,-1.05,-7.91,,8.22,31.17,20.74,9.67,6.61,39.62
SW_cross_validated,,5.75,1.34,8.22,,20.89,10.61,2.01,-0.59,24.62
SW_15,,23.79,25.38,31.17,20.89,,-12.32,-17.02,-18.85,-2.95
SW_30,,15.15,13.87,20.74,10.61,-12.32,,-7.46,-9.81,14.90
SW_60,,7.20,3.43,9.67,2.01,-17.02,-7.46,,-2.36,18.81
SW_120,,4.72,0.52,6.61,-0.59,-18.85,-9.81,-2.36,,20.67
sFC,,26.34,33.91,39.62,24.62,-2.95,14.90,18.81,20.67,
