,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.71,0.11,7.53,18.82,10.61,6.80,7.70,2.97
DCC_joint,,0.71,,0.54,8.76,20.48,11.53,7.53,9.06,2.52
DCC_bivariate_loop,,0.11,0.54,,7.26,18.16,10.38,6.70,7.39,2.72
SW_cross_validated,,7.53,8.76,7.26,,11.77,4.83,1.29,0.22,9.98
SW_15,,18.82,20.48,18.16,11.77,,4.90,7.96,12.42,20.56
SW_30,,10.61,11.53,10.38,4.83,4.90,,2.89,5.13,12.48
SW_60,,6.80,7.53,6.70,1.29,7.96,2.89,,1.48,8.74
SW_120,,7.70,9.06,7.39,0.22,12.42,5.13,1.48,,10.23
sFC,,2.97,2.52,2.72,9.98,20.56,12.48,8.74,10.23,
