,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-1.91,-2.25,10.99,27.16,20.89,15.59,11.33,-3.34
DCC_joint,,-1.91,,-0.46,14.81,33.42,29.30,24.86,16.96,-1.95
DCC_bivariate_loop,,-2.25,-0.46,,15.09,33.65,29.60,25.22,17.30,-1.46
SW_cross_validated,,10.99,14.81,15.09,,15.88,7.43,1.04,-1.55,-16.30
SW_15,,27.16,33.42,33.65,15.88,,-11.10,-18.84,-19.70,-35.05
SW_30,,20.89,29.30,29.60,7.43,-11.10,,-9.33,-11.11,-31.65
SW_60,,15.59,24.86,25.22,1.04,-18.84,-9.33,,-3.60,-27.80
SW_120,,11.33,16.96,17.30,-1.55,-19.70,-11.11,-3.60,,-19.03
sFC,,-3.34,-1.95,-1.46,-16.30,-35.05,-31.65,-27.80,-19.03,
