,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.67,4.32,3.63,17.19,9.76,3.03,4.08,1.45
DCC_joint,,2.67,,2.05,5.18,17.16,10.54,4.70,5.55,2.02
DCC_bivariate_loop,,4.32,2.05,,6.27,16.35,10.62,5.87,6.58,3.91
SW_cross_validated,,3.63,5.18,6.27,,10.24,3.73,0.61,0.47,4.73
SW_15,,17.19,17.16,16.35,10.24,,7.89,11.25,9.50,19.80
SW_30,,9.76,10.54,10.62,3.73,7.89,,4.60,3.09,12.26
SW_60,,3.03,4.70,5.87,0.61,11.25,4.60,,1.08,4.17
SW_120,,4.08,5.55,6.58,0.47,9.50,3.09,1.08,,5.16
sFC,,1.45,2.02,3.91,4.73,19.80,12.26,4.17,5.16,
