,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0001,0.0000,0.0000,0.0103,0.0000,0.0000
DCC_joint,nan,-15.6592,-,0.0012,0.0000,0.0004,0.0000,0.0000,0.0001,0.0000
DCC_bivariate_loop,nan,-14.5295,5.4799,-,0.0000,1.,0.0000,0.0000,1.,0.0000
SW_cross_validated,nan,-6.6668,12.2953,9.5018,-,0.0001,1.,1.,0.0000,0.0000
SW_15,nan,-11.4538,6.0225,1.0971,-7.0372,-,0.0008,0.0000,1.,0.0000
SW_30,nan,-8.1515,11.2059,7.8557,-1.7973,5.6689,-,0.1196,0.0003,0.0000
SW_60,nan,-4.4848,13.008,10.4999,1.7645,8.0345,3.3819,-,0.0000,0.0000
SW_120,nan,-12.7711,6.6405,1.5751,-7.6932,0.3235,-6.082,-8.769,-,0.0000
sFC,nan,-147.6547,-42.0907,-80.1479,-141.471,-68.4644,-127.578,-127.2488,-83.2387,-
