,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,0.0000,0.0000,0.0014,1.,1.
DCC_joint,nan,1.0576,-,1.,1.,0.0000,0.0000,0.0000,0.0669,1.
DCC_bivariate_loop,nan,0.2545,-0.8548,-,1.,0.0000,0.0000,0.0002,0.4803,1.
SW_cross_validated,nan,-0.935,-2.2575,-1.3134,-,0.0000,0.0000,0.0006,1.,0.9479
SW_15,nan,-11.0498,-12.1777,-11.6148,-11.4239,-,0.0008,0.0000,0.0000,0.0000
SW_30,nan,-9.1477,-11.0965,-10.2366,-10.5233,5.6719,-,0.0006,0.0000,0.0000
SW_60,nan,-5.4211,-7.2044,-6.2535,-5.8408,8.7078,5.7752,-,0.0664,0.0001
SW_120,nan,-2.2795,-3.6438,-2.744,-1.7013,10.2351,8.2644,3.6471,-,0.0571
sFC,nan,1.2779,0.2864,1.0953,2.4199,12.0137,10.6012,6.9664,3.7145,-
