,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0266,0.0000,0.0000,0.0001,0.0049,1.
DCC_joint,nan,-1.4405,-,1.,0.2416,0.0000,0.0000,0.0002,0.0301,1.
DCC_bivariate_loop,nan,-1.8044,-0.5397,-,1.,0.0000,0.0000,0.0014,0.1299,1.
SW_cross_validated,nan,-4.0572,-3.0622,-2.3161,-,0.0000,0.0000,0.1512,1.,0.2174
SW_15,nan,-18.5041,-19.2879,-16.9912,-14.3955,-,0.0002,0.0000,0.0000,0.0000
SW_30,nan,-10.9634,-10.7039,-9.4208,-7.1403,6.2583,-,0.1243,0.0046,0.0000
SW_60,nan,-6.9326,-6.2668,-5.3981,-3.2759,9.5335,3.3644,-,1.,0.0002
SW_120,nan,-4.8255,-4.0013,-3.3446,-1.3624,10.736,4.8543,1.603,-,0.0274
sFC,nan,-1.4474,0.012,0.5573,3.1105,19.564,10.8315,6.3368,4.0437,-
