,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.6282e-01,1.7800e-05,1.5902e-01,2.1762e-05,2.4363e-01,2.2217e-01,8.0506e-04,3.7404e-01
DCC_joint,,2.6282e-01,,3.5662e-05,4.6697e-02,1.3511e-05,3.1805e-01,3.3473e-01,2.7189e-04,8.0328e-01
DCC_bivariate_loop,,1.7800e-05,3.5662e-05,,1.3974e-05,3.7591e-07,2.5267e-01,4.1938e-02,1.0250e-06,3.0921e-05
SW_cross_validated,,1.5902e-01,4.6697e-02,1.3974e-05,,9.7884e-05,1.2584e-01,8.4358e-02,1.8239e-02,6.0376e-02
SW_15,,2.1762e-05,1.3511e-05,3.7591e-07,9.7884e-05,,1.7764e-04,3.9558e-05,3.5004e-03,1.4805e-05
SW_30,,2.4363e-01,3.1805e-01,2.5267e-01,1.2584e-01,1.7764e-04,,7.4642e-01,1.3167e-02,3.0234e-01
SW_60,,2.2217e-01,3.3473e-01,4.1938e-02,8.4358e-02,3.9558e-05,7.4642e-01,,3.3075e-03,3.0991e-01
SW_120,,8.0506e-04,2.7189e-04,1.0250e-06,1.8239e-02,3.5004e-03,1.3167e-02,3.3075e-03,,3.3527e-04
sFC,,3.7404e-01,8.0328e-01,3.0921e-05,6.0376e-02,1.4805e-05,3.0234e-01,3.0991e-01,3.3527e-04,
