,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.20,2.02,1.13,2.31,3.04,2.45,0.80,0.85
DCC_joint,,0.20,,5.60,1.84,5.55,8.28,7.55,1.97,3.23
DCC_bivariate_loop,,2.02,5.60,,0.62,0.64,2.05,0.85,6.65,8.00
SW_cross_validated,,1.13,1.84,0.62,,0.96,1.70,1.05,2.46,2.58
SW_15,,2.31,5.55,0.64,0.96,,1.20,0.06,6.51,7.45
SW_30,,3.04,8.28,2.05,1.70,1.20,,1.38,9.18,11.08
SW_60,,2.45,7.55,0.85,1.05,0.06,1.38,,8.55,10.91
SW_120,,0.80,1.97,6.65,2.46,6.51,9.18,8.55,,0.12
sFC,,0.85,3.23,8.00,2.58,7.45,11.08,10.91,0.12,
