,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,27.89,10.19,5.57,5.91,3.68,12.42,49.69,68.05
DCC_joint,,27.89,,-12.38,-13.58,-19.18,-25.45,-19.03,13.78,26.76
DCC_bivariate_loop,,10.19,-12.38,,-2.73,-4.55,-7.59,-1.50,24.74,34.61
SW_cross_validated,,5.57,-13.58,-2.73,,-1.04,-3.26,1.97,23.58,31.22
SW_15,,5.91,-19.18,-4.55,-1.04,,-2.87,4.30,35.13,48.03
SW_30,,3.68,-25.45,-7.59,-3.26,-2.87,,8.93,48.35,68.57
SW_60,,12.42,-19.03,-1.50,1.97,4.30,8.93,,43.13,66.87
SW_120,,49.69,13.78,24.74,23.58,35.13,48.35,43.13,,19.70
sFC,,68.05,26.76,34.61,31.22,48.03,68.57,66.87,19.70,
