,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.0095,0.7612,0.0023,0.0001,0.0012,1.,1.
DCC_joint,nan,-0.4446,-,0.0000,0.0236,0.0000,0.0000,0.0000,0.0125,0.0000
DCC_bivariate_loop,nan,4.5223,12.5118,-,1.,1.,0.0082,1.,0.0000,0.0000
SW_cross_validated,nan,2.5257,4.1104,-1.3814,-,1.,0.0482,1.,0.0011,0.0007
SW_15,nan,5.1635,12.4173,1.4306,2.1516,-,0.5462,1.,0.0000,0.0000
SW_30,nan,6.7875,18.5118,4.59,3.7909,2.6836,-,0.228,0.0000,0.0000
SW_60,nan,5.4883,16.8913,1.8917,2.3512,0.1451,-3.0888,-,0.0000,0.0000
SW_120,nan,-1.791,-4.3985,-14.8742,-5.508,-14.5645,-20.5315,-19.1089,-,1.
sFC,nan,-1.9106,-7.2136,-17.8863,-5.7664,-16.6683,-24.784,-24.3938,-0.2665,-
