,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0793,0.1981,1.,1.,1.,1.,0.45,0.0000
DCC_joint,nan,-3.5669,-,1.,0.0000,0.0098,0.0000,0.0000,1.,0.0000
DCC_bivariate_loop,nan,-3.1529,0.2288,-,0.0001,0.0346,0.0000,0.0002,1.,0.0000
SW_cross_validated,nan,1.3351,8.2465,6.5891,-,1.,1.,1.,0.0000,0.0000
SW_15,nan,0.3799,4.5093,3.939,-0.9965,-,1.,1.,0.0507,0.0000
SW_30,nan,2.3682,8.7981,7.3696,1.916,2.1744,-,0.7953,0.0000,0.0000
SW_60,nan,1.0606,8.1374,6.3931,-0.6264,0.6761,-2.5047,-,0.0000,0.0000
SW_120,nan,-2.7745,1.9114,1.2795,-9.0798,-3.7678,-9.1478,-9.2457,-,0.0000
sFC,nan,-49.6267,-82.6804,-64.5187,-132.5731,-58.8026,-96.5943,-152.9588,-158.8748,-
