,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.44,1.80,4.06,18.50,10.96,6.93,4.83,1.45
DCC_joint,,1.44,,0.54,3.06,19.29,10.70,6.27,4.00,-0.01
DCC_bivariate_loop,,1.80,0.54,,2.32,16.99,9.42,5.40,3.34,-0.56
SW_cross_validated,,4.06,3.06,2.32,,14.40,7.14,3.28,1.36,-3.11
SW_15,,18.50,19.29,16.99,14.40,,-6.26,-9.53,-10.74,-19.56
SW_30,,10.96,10.70,9.42,7.14,-6.26,,-3.36,-4.85,-10.83
SW_60,,6.93,6.27,5.40,3.28,-9.53,-3.36,,-1.60,-6.34
SW_120,,4.83,4.00,3.34,1.36,-10.74,-4.85,-1.60,,-4.04
sFC,,1.45,-0.01,-0.56,-3.11,-19.56,-10.83,-6.34,-4.04,
