,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.6690e-01,8.7927e-02,7.3935e-04,3.6698e-13,2.1299e-09,1.7682e-06,1.3563e-04,1.6497e-01
DCC_joint,,1.6690e-01,,5.9602e-01,6.7120e-03,1.7994e-13,3.1041e-09,6.5553e-06,8.3748e-04,9.9055e-01
DCC_bivariate_loop,,8.7927e-02,5.9602e-01,,3.2551e-02,1.5743e-12,2.2190e-08,3.9550e-05,3.6076e-03,5.8422e-01
SW_cross_validated,,7.3935e-04,6.7120e-03,3.2551e-02,,2.5603e-11,1.1893e-06,4.1986e-03,1.8988e-01,6.0395e-03
SW_15,,3.6698e-13,1.7994e-13,1.5743e-12,2.5603e-11,,6.6687e-06,1.8532e-08,2.9616e-09,1.4087e-13
SW_30,,2.1299e-09,3.1041e-09,2.2190e-08,1.1893e-06,6.6687e-06,,3.4535e-03,1.2738e-04,2.5771e-09
SW_60,,1.7682e-06,6.5553e-06,3.9550e-05,4.1986e-03,1.8532e-08,3.4535e-03,,1.2633e-01,5.6957e-06
SW_120,,1.3563e-04,8.3748e-04,3.6076e-03,1.8988e-01,2.9616e-09,1.2738e-04,1.2633e-01,,7.6194e-04
sFC,,1.6497e-01,9.9055e-01,5.8422e-01,6.0395e-03,1.4087e-13,2.5771e-09,5.6957e-06,7.6194e-04,
