,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.6066e-04,5.9651e-03,3.4569e-137,6.3619e-281,3.9534e-210,1.7763e-175,1.0238e-129,1.4706e-23
DCC_joint,,4.6066e-04,,6.2084e-01,7.6683e-145,2.6323e-283,7.9684e-215,3.7676e-182,3.9610e-137,4.4073e-10
DCC_bivariate_loop,,5.9651e-03,6.2084e-01,,6.8129e-137,2.1247e-275,7.4497e-206,8.9939e-171,1.7388e-130,5.2466e-10
SW_cross_validated,,3.4569e-137,7.6683e-145,6.8129e-137,,6.2140e-179,3.3727e-59,2.0783e-03,1.7589e-01,3.2696e-171
SW_15,,6.3619e-281,2.6323e-283,2.1247e-275,6.2140e-179,,1.0196e-120,2.0296e-188,9.7485e-165,1.3552e-302
SW_30,,3.9534e-210,7.9684e-215,7.4497e-206,3.3727e-59,1.0196e-120,,5.2780e-57,3.4759e-47,1.5362e-239
SW_60,,1.7763e-175,3.7676e-182,8.9939e-171,2.0783e-03,2.0296e-188,5.2780e-57,,1.8563e-01,1.5190e-215
SW_120,,1.0238e-129,3.9610e-137,1.7388e-130,1.7589e-01,9.7485e-165,3.4759e-47,1.8563e-01,,3.3200e-160
sFC,,1.4706e-23,4.4073e-10,5.2466e-10,3.2696e-171,1.3552e-302,1.5362e-239,1.5190e-215,3.3200e-160,
