,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-1.78,1.91,41.04,105.40,69.04,46.40,36.93,-6.93
DCC_joint,,-1.78,,3.65,42.82,106.95,70.75,48.23,38.52,-5.11
DCC_bivariate_loop,,1.91,3.65,,38.01,100.83,65.22,43.07,34.43,-8.73
SW_cross_validated,,41.04,42.82,38.01,,70.92,29.88,3.96,0.97,-49.24
SW_15,,105.40,106.95,100.83,70.92,,-43.22,-70.88,-59.68,-114.69
SW_30,,69.04,70.75,65.22,29.88,-43.22,,-27.54,-24.38,-77.96
SW_60,,46.40,48.23,43.07,3.96,-70.88,-27.54,,-2.34,-55.10
SW_120,,36.93,38.52,34.43,0.97,-59.68,-24.38,-2.34,,-43.98
sFC,,-6.93,-5.11,-8.73,-49.24,-114.69,-77.96,-55.10,-43.98,
