,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.17,4.51,8.80,6.12,4.58,4.28,0.64
DCC_bivariate_loop,,,0.17,,4.19,8.41,5.79,4.26,3.99,0.78
SW_cross_validated,,,4.51,4.19,,4.92,2.02,0.12,0.03,5.17
SW_15,,,8.80,8.41,4.92,,2.80,4.77,4.78,9.38
SW_30,,,6.12,5.79,2.02,2.80,,1.89,1.97,6.73
SW_60,,,4.58,4.26,0.12,4.77,1.89,,0.14,5.23
SW_120,,,4.28,3.99,0.03,4.78,1.97,0.14,,4.91
sFC,,,0.64,0.78,5.17,9.38,6.73,5.23,4.91,
