,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.6631e-02,5.6663e-02,4.3870e-145,7.1823e-293,1.2784e-223,1.1846e-162,1.2255e-130,1.6897e-11
DCC_joint,,7.6631e-02,,3.0185e-04,4.5978e-151,2.6286e-295,1.5392e-227,2.5236e-168,2.4646e-136,5.0012e-07
DCC_bivariate_loop,,5.6663e-02,3.0185e-04,,1.5932e-134,1.7403e-285,1.4081e-214,6.7193e-152,2.0451e-121,7.3182e-17
SW_cross_validated,,4.3870e-145,4.5978e-151,1.5932e-134,,6.3739e-228,9.7346e-104,8.9768e-05,3.3454e-01,2.1587e-171
SW_15,,7.1823e-293,2.6286e-295,1.7403e-285,6.3739e-228,,2.1753e-152,7.7959e-228,1.1887e-200,5.2651e-307
SW_30,,1.2784e-223,1.5392e-227,1.4081e-214,9.7346e-104,2.1753e-152,,3.2969e-94,5.4349e-81,3.5380e-243
SW_60,,1.1846e-162,2.5236e-168,6.7193e-152,8.9768e-05,7.7959e-228,3.2969e-94,,1.9968e-02,2.3445e-188
SW_120,,1.2255e-130,2.4646e-136,2.0451e-121,3.3454e-01,1.1887e-200,5.4349e-81,1.9968e-02,,6.5827e-155
sFC,,1.6897e-11,5.0012e-07,7.3182e-17,2.1587e-171,5.2651e-307,3.5380e-243,2.3445e-188,6.5827e-155,
