,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.18,0.19,4.10,10.54,6.90,4.64,3.69,0.69
DCC_joint,,0.18,,0.36,4.28,10.69,7.08,4.82,3.85,0.51
DCC_bivariate_loop,,0.19,0.36,,3.80,10.08,6.52,4.31,3.44,0.87
SW_cross_validated,,4.10,4.28,3.80,,7.09,2.99,0.40,0.10,4.92
SW_15,,10.54,10.69,10.08,7.09,,4.32,7.09,5.97,11.47
SW_30,,6.90,7.08,6.52,2.99,4.32,,2.75,2.44,7.80
SW_60,,4.64,4.82,4.31,0.40,7.09,2.75,,0.23,5.51
SW_120,,3.69,3.85,3.44,0.10,5.97,2.44,0.23,,4.40
sFC,,0.69,0.51,0.87,4.92,11.47,7.80,5.51,4.40,
