,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.9425e-01,8.0947e-02,7.9193e-155,1.5299e-259,2.8206e-201,5.0084e-157,6.9524e-148,2.7569e-09
DCC_joint,,8.9425e-01,,9.7225e-02,1.8507e-158,6.0874e-263,1.0470e-204,1.3331e-160,4.0332e-151,4.7018e-10
DCC_bivariate_loop,,8.0947e-02,9.7225e-02,,7.3787e-148,1.2992e-255,5.5354e-196,3.4036e-150,4.6029e-141,4.0316e-14
SW_cross_validated,,7.9193e-155,1.8507e-158,7.3787e-148,,2.5860e-171,7.7317e-63,2.3548e-01,7.5314e-01,1.2771e-178
SW_15,,1.5299e-259,6.0874e-263,1.2992e-255,2.5860e-171,,4.7400e-96,8.1314e-167,6.9090e-167,1.5196e-273
SW_30,,2.8206e-201,1.0470e-204,5.5354e-196,7.7317e-63,4.7400e-96,,2.9277e-57,9.6558e-61,1.2340e-219
SW_60,,5.0084e-157,1.3331e-160,3.4036e-150,2.3548e-01,8.1314e-167,2.9277e-57,,1.4865e-01,2.3282e-180
SW_120,,6.9524e-148,4.0332e-151,4.6029e-141,7.5314e-01,6.9090e-167,9.6558e-61,1.4865e-01,,4.3294e-171
sFC,,2.7569e-09,4.7018e-10,4.0316e-14,1.2771e-178,1.5196e-273,1.2340e-219,2.3282e-180,4.3294e-171,
