,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,4.16,0.10,2.93,0.24,1.56,0.27,9.09
DCC_bivariate_loop,,,4.16,,3.28,6.87,3.59,2.56,3.72,15.93
SW_cross_validated,,,0.10,3.28,,2.56,0.11,1.18,0.13,6.68
SW_15,,,2.93,6.87,2.56,,2.97,4.40,3.09,4.09
SW_30,,,0.24,3.59,0.11,2.97,,1.21,0.02,8.26
SW_60,,,1.56,2.56,1.18,4.40,1.21,,1.23,11.43
SW_120,,,0.27,3.72,0.13,3.09,0.02,1.23,,8.87
sFC,,,9.09,15.93,6.68,4.09,8.26,11.43,8.87,
