,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0166,0.2147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,3.5321,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,2.7646,-0.4951,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-38.7609,-40.9668,-38.6774,-,0.0000,0.0000,0.0748,1.,0.0000
SW_15,nan,-98.0983,-99.516,-94.8835,-51.7858,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-63.4043,-65.3202,-61.7002,-19.3324,34.2475,-,0.0000,0.0000,0.0000
SW_60,nan,-50.6071,-52.9011,-49.0344,-3.0992,55.1264,18.8267,-,1.,0.0000
SW_120,nan,-36.6759,-38.7441,-36.8878,-1.3559,47.0684,16.5492,1.3259,-,0.0000
sFC,nan,10.674,6.3988,6.3693,49.1798,111.7095,76.2276,65.618,45.6287,-
