,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.62,0.19,2.55,6.03,3.32,1.86,3.09,9.16
DCC_joint,,2.62,,3.07,0.46,4.52,1.03,1.03,1.03,9.42
DCC_bivariate_loop,,0.19,3.07,,2.77,7.11,3.87,2.12,3.43,12.81
SW_cross_validated,,2.55,0.46,2.77,,3.10,0.34,1.22,0.45,5.39
SW_15,,6.03,4.52,7.11,3.10,,3.36,5.47,2.73,1.96
SW_30,,3.32,1.03,3.87,0.34,3.36,,2.00,0.17,7.02
SW_60,,1.86,1.03,2.12,1.22,5.47,2.00,,1.84,11.05
SW_120,,3.09,1.03,3.43,0.45,2.73,0.17,1.84,,5.10
sFC,,9.16,9.42,12.81,5.39,1.96,7.02,11.05,5.10,
