,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.8522e-01,2.0616e-06,2.5553e-01,1.5633e-09,3.5169e-01,2.9055e-01,3.7220e-01,2.0423e-26
DCC_joint,,1.8522e-01,,6.5607e-147,3.3058e-01,2.1265e-101,1.8262e-02,3.2781e-43,6.9510e-03,2.3296e-268
DCC_bivariate_loop,,2.0616e-06,6.5607e-147,,4.2307e-115,9.3277e-223,5.7129e-127,2.4362e-86,1.5478e-131,0.0000e+00
SW_cross_validated,,2.5553e-01,3.3058e-01,4.2307e-115,,3.1038e-86,2.8464e-01,6.0502e-28,1.9114e-01,2.0687e-218
SW_15,,1.5633e-09,2.1265e-101,9.3277e-223,3.1038e-86,,5.4106e-103,8.0260e-155,6.1155e-108,1.8674e-144
SW_30,,3.5169e-01,1.8262e-02,5.7129e-127,2.8464e-01,5.4106e-103,,6.6024e-29,8.1514e-01,1.5822e-252
SW_60,,2.9055e-01,3.2781e-43,2.4362e-86,6.0502e-28,8.0260e-155,6.6024e-29,,8.6990e-30,2.1828e-306
SW_120,,3.7220e-01,6.9510e-03,1.5478e-131,1.9114e-01,6.1155e-108,8.1514e-01,8.6990e-30,,2.9403e-264
sFC,,2.0423e-26,2.3296e-268,0.0000e+00,2.0687e-218,1.8674e-144,1.5822e-252,2.1828e-306,2.9403e-264,
