,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.38,2.53,8.64,32.95,23.07,14.66,9.24,1.03
DCC_joint,,1.38,,1.53,9.19,39.24,27.63,16.75,9.46,0.36
DCC_bivariate_loop,,2.53,1.53,,5.95,31.52,21.12,12.31,6.94,1.77
SW_cross_validated,,8.64,9.19,5.95,,33.33,20.30,8.53,2.32,8.97
SW_15,,32.95,39.24,31.52,33.33,,14.80,24.66,24.08,37.37
SW_30,,23.07,27.63,21.12,20.30,14.80,,11.16,13.12,26.21
SW_60,,14.66,16.75,12.31,8.53,24.66,11.16,,4.29,16.08
SW_120,,9.24,9.46,6.94,2.32,24.08,13.12,4.29,,9.37
sFC,,1.03,0.36,1.77,8.97,37.37,26.21,16.08,9.37,
