,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.46,9.45,50.00,114.71,73.22,56.45,27.75,4.09
DCC_joint,,4.46,,3.27,21.11,77.18,49.30,33.42,18.99,-1.24
DCC_bivariate_loop,,9.45,3.27,,19.09,79.62,49.43,32.51,17.00,-5.24
SW_cross_validated,,50.00,21.11,19.09,,87.61,46.07,23.64,5.36,-30.69
SW_15,,114.71,77.18,79.62,87.61,,-29.05,-55.33,-50.56,-94.63
SW_30,,73.22,49.30,49.43,46.07,-29.05,,-22.20,-25.46,-60.23
SW_60,,56.45,33.42,32.51,23.64,-55.33,-22.20,,-8.92,-43.03
SW_120,,27.75,18.99,17.00,5.36,-50.56,-25.46,-8.92,,-22.72
sFC,,4.09,-1.24,-5.24,-30.69,-94.63,-60.23,-43.03,-22.72,
