,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,11.35,0.44,5.70,39.05,28.70,15.80,7.24,18.34
DCC_joint,,11.35,,10.39,1.69,16.86,7.02,0.29,2.96,1.84
DCC_bivariate_loop,,0.44,10.39,,5.33,34.91,24.64,13.68,6.55,14.71
SW_cross_validated,,5.70,1.69,5.33,,13.48,6.56,1.67,0.58,0.79
SW_15,,39.05,16.86,34.91,13.48,,15.03,23.18,19.70,30.77
SW_30,,28.70,7.02,24.64,6.56,15.03,,10.64,10.43,17.24
SW_60,,15.80,0.29,13.68,1.67,23.18,10.64,,3.28,2.40
SW_120,,7.24,2.96,6.55,0.58,19.70,10.43,3.28,,2.20
sFC,,18.34,1.84,14.71,0.79,30.77,17.24,2.40,2.20,
