,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,11.37,2.08,9.66,41.36,29.60,20.91,9.35,16.06
DCC_joint,,11.37,,9.44,1.60,45.46,30.69,19.32,2.83,9.48
DCC_bivariate_loop,,2.08,9.44,,8.02,41.24,28.97,19.77,7.95,14.52
SW_cross_validated,,9.66,1.60,8.02,,30.28,17.74,7.77,1.37,3.22
SW_15,,41.36,45.46,41.24,30.28,,17.14,34.14,22.93,38.70
SW_30,,29.60,30.69,28.97,17.74,17.14,,17.12,12.33,22.87
SW_60,,20.91,19.32,19.77,7.77,34.14,17.12,,4.15,8.63
SW_120,,9.35,2.83,7.95,1.37,22.93,12.33,4.15,,0.79
sFC,,16.06,9.48,14.52,3.22,38.70,22.87,8.63,0.79,
