,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,25.39,0.99,12.75,87.31,64.17,35.33,16.19,41.02
DCC_joint,,25.39,,-23.23,-3.77,37.69,15.71,-0.66,-6.62,-4.11
DCC_bivariate_loop,,0.99,-23.23,,11.93,78.06,55.09,30.59,14.66,32.89
SW_cross_validated,,12.75,-3.77,11.93,,30.14,14.67,3.73,-1.29,1.76
SW_15,,87.31,37.69,78.06,30.14,,-33.60,-51.82,-44.05,-68.81
SW_30,,64.17,15.71,55.09,14.67,-33.60,,-23.80,-23.33,-38.56
SW_60,,35.33,-0.66,30.59,3.73,-51.82,-23.80,,-7.34,-5.38
SW_120,,16.19,-6.62,14.66,-1.29,-44.05,-23.33,-7.34,,4.91
sFC,,41.02,-4.11,32.89,1.76,-68.81,-38.56,-5.38,4.91,
