,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0246
DCC_joint,nan,-4.4554,-,0.153,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-9.4533,-3.2705,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020
SW_cross_validated,nan,-49.9974,-21.1061,-19.091,-,0.0000,0.0000,0.0000,0.0015,0.0000
SW_15,nan,-114.7083,-77.1758,-79.6217,-87.6072,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-73.2197,-49.3015,-49.4304,-46.0683,29.0504,-,0.0000,0.0000,0.0000
SW_60,nan,-56.4466,-33.4163,-32.5068,-23.6397,55.3258,22.2005,-,0.0000,0.0000
SW_120,nan,-27.7457,-18.9856,-16.996,-5.3645,50.5595,25.4623,8.9185,-,0.0000
sFC,nan,-4.0933,1.2389,5.2368,30.6935,94.6265,60.2299,43.0342,22.7151,-
