,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.9686e-01,1.5629e-02,4.6328e-01,1.3656e-01,7.3156e-04,2.1011e-03,1.0824e-01,4.0057e-02
DCC_joint,,4.9686e-01,,2.0003e-08,7.7967e-02,5.6153e-05,1.3088e-09,8.5420e-11,5.2948e-04,1.6281e-07
DCC_bivariate_loop,,1.5629e-02,2.0003e-08,,7.5855e-02,5.0311e-02,7.2979e-03,4.5426e-02,2.5706e-10,8.6023e-12
SW_cross_validated,,4.6328e-01,7.7967e-02,7.5855e-02,,4.9957e-01,3.0099e-03,9.7616e-03,8.0211e-03,2.1241e-03
SW_15,,1.3656e-01,5.6153e-05,5.0311e-02,4.9957e-01,,2.3293e-04,7.9186e-04,5.4991e-07,3.0479e-08
SW_30,,7.3156e-04,1.3088e-09,7.2979e-03,3.0099e-03,2.3293e-04,,1.9507e-01,5.3959e-11,4.9539e-12
SW_60,,2.1011e-03,8.5420e-11,4.5426e-02,9.7616e-03,7.9186e-04,1.9507e-01,,1.6492e-12,3.8447e-14
SW_120,,1.0824e-01,5.2948e-04,2.5706e-10,8.0211e-03,5.4991e-07,5.3959e-11,1.6492e-12,,6.7448e-03
sFC,,4.0057e-02,1.6281e-07,8.6023e-12,2.1241e-03,3.0479e-08,4.9539e-12,3.8447e-14,6.7448e-03,
