,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.9282e-10,1.3390e-06,9.8107e-02,1.7847e-10,1.3419e-06,2.9425e-02,1.8990e-03,1.6774e-22
DCC_joint,,2.9282e-10,,8.3799e-06,7.3760e-10,5.2756e-01,1.8669e-05,1.5518e-08,9.4354e-06,3.6500e-18
DCC_bivariate_loop,,1.3390e-06,8.3799e-06,,1.2717e-05,2.8233e-06,8.1075e-01,4.6815e-04,1.4871e-01,2.4817e-21
SW_cross_validated,,9.8107e-02,7.3760e-10,1.2717e-05,,4.2647e-10,1.2156e-05,3.6963e-01,1.9480e-02,1.2261e-23
SW_15,,1.7847e-10,5.2756e-01,2.8233e-06,4.2647e-10,,6.1253e-06,7.7857e-09,3.8309e-06,1.2405e-17
SW_30,,1.3419e-06,1.8669e-05,8.1075e-01,1.2156e-05,6.1253e-06,,3.7707e-04,1.1445e-01,9.5083e-21
SW_60,,2.9425e-02,1.5518e-08,4.6815e-04,3.6963e-01,7.7857e-09,3.7707e-04,,1.0056e-01,3.7467e-21
SW_120,,1.8990e-03,9.4354e-06,1.4871e-01,1.9480e-02,3.8309e-06,1.1445e-01,1.0056e-01,,1.0406e-17
sFC,,1.6774e-22,3.6500e-18,2.4817e-21,1.2261e-23,1.2405e-17,9.5083e-21,3.7467e-21,1.0406e-17,
