,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.31,1.19,0.34,0.70,1.82,1.60,0.76,0.99
DCC_joint,,0.31,,4.24,0.84,2.34,5.06,5.99,1.88,3.68
DCC_bivariate_loop,,1.19,4.24,,0.84,0.94,1.35,0.96,5.60,6.87
SW_cross_validated,,0.34,0.84,0.84,,0.31,1.53,1.29,1.33,1.60
SW_15,,0.70,2.34,0.94,0.31,,2.05,1.80,3.38,4.13
SW_30,,1.82,5.06,1.35,1.53,2.05,,0.60,6.15,7.10
SW_60,,1.60,5.99,0.96,1.29,1.80,0.60,,7.58,9.43
SW_120,,0.76,1.88,5.60,1.33,3.38,6.15,7.58,,1.37
sFC,,0.99,3.68,6.87,1.60,4.13,7.10,9.43,1.37,
