,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,25.35,8.93,5.87,11.34,4.97,8.35,39.86,53.42
DCC_joint,,25.35,,-19.31,-20.12,-15.24,-26.33,-21.71,11.04,23.92
DCC_bivariate_loop,,8.93,-19.31,,-2.69,3.22,-5.56,-1.23,36.69,55.26
SW_cross_validated,,5.87,-20.12,-2.69,,5.50,-1.97,1.76,34.75,49.12
SW_15,,11.34,-15.24,3.22,5.50,,-8.70,-4.58,29.90,45.16
SW_30,,4.97,-26.33,-5.56,-1.97,-8.70,,4.68,50.06,78.14
SW_60,,8.35,-21.71,-1.23,1.76,-4.58,4.68,,42.36,66.06
SW_120,,39.86,11.04,36.69,34.75,29.90,50.06,42.36,,20.67
sFC,,53.42,23.92,55.26,49.12,45.16,78.14,66.06,20.67,
