,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-2.28,-1.47,14.79,27.84,17.39,11.80,11.79,-5.12
DCC_joint,,-2.28,,0.65,16.73,29.19,18.89,13.36,13.62,-1.94
DCC_bivariate_loop,,-1.47,0.65,,14.96,27.50,17.63,12.33,12.28,-2.58
SW_cross_validated,,14.79,16.73,14.96,,16.95,6.41,0.92,-1.39,-25.30
SW_15,,27.84,29.19,27.50,16.95,,-8.67,-13.08,-16.84,-35.77
SW_30,,17.39,18.89,17.63,6.41,-8.67,,-4.49,-7.05,-23.56
SW_60,,11.80,13.36,12.33,0.92,-13.08,-4.49,,-1.92,-16.94
SW_120,,11.79,13.62,12.28,-1.39,-16.84,-7.05,-1.92,,-19.08
sFC,,-5.12,-1.94,-2.58,-25.30,-35.77,-23.56,-16.94,-19.08,
