,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.4914e-02,1.5815e-01,1.6258e-11,2.9889e-16,1.0577e-12,6.6386e-10,6.7240e-10,7.1405e-05
DCC_joint,,3.4914e-02,,5.2217e-01,2.0559e-12,1.3027e-16,2.5666e-13,8.7677e-11,6.4029e-11,6.8074e-02
DCC_bivariate_loop,,1.5815e-01,5.2217e-01,,1.3525e-11,3.7227e-16,8.4271e-13,3.2368e-10,3.4679e-10,1.8803e-02
SW_cross_validated,,1.6258e-11,2.0559e-12,1.3525e-11,,1.6473e-12,4.8930e-06,3.7128e-01,1.8285e-01,1.6060e-15
SW_15,,2.9889e-16,1.3027e-16,3.7227e-16,1.6473e-12,,7.6085e-08,1.2406e-10,1.8305e-12,3.5567e-18
SW_30,,1.0577e-12,2.5666e-13,8.4271e-13,4.8930e-06,7.6085e-08,,2.8253e-04,1.4173e-06,5.5841e-15
SW_60,,6.6386e-10,8.7677e-11,3.2368e-10,3.7128e-01,1.2406e-10,2.8253e-04,,7.0982e-02,1.6568e-12
SW_120,,6.7240e-10,6.4029e-11,3.4679e-10,1.8285e-01,1.8305e-12,1.4173e-06,7.0982e-02,,2.1676e-13
sFC,,7.1405e-05,6.8074e-02,1.8803e-02,1.6060e-15,3.5567e-18,5.5841e-15,1.6568e-12,2.1676e-13,
