,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.02,0.66,6.62,12.45,7.78,5.28,5.27,2.29
DCC_joint,,1.02,,0.29,7.48,13.05,8.45,5.98,6.09,0.87
DCC_bivariate_loop,,0.66,0.29,,6.69,12.30,7.88,5.52,5.49,1.15
SW_cross_validated,,6.62,7.48,6.69,,7.58,2.87,0.41,0.62,11.32
SW_15,,12.45,13.05,12.30,7.58,,3.88,5.85,7.53,16.00
SW_30,,7.78,8.45,7.88,2.87,3.88,,2.01,3.15,10.54
SW_60,,5.28,5.98,5.52,0.41,5.85,2.01,,0.86,7.58
SW_120,,5.27,6.09,5.49,0.62,7.53,3.15,0.86,,8.53
sFC,,2.29,0.87,1.15,11.32,16.00,10.54,7.58,8.53,
