,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0085,1.,1.,0.0000,0.4835,1.,0.0277,0.0000
DCC_joint,nan,-4.5714,-,0.0035,0.046,0.0832,1.,0.0141,1.,0.0000
DCC_bivariate_loop,nan,-1.1825,4.9775,-,1.,0.0000,0.8567,1.,0.0106,0.0000
SW_cross_validated,nan,-0.9623,3.8121,-0.007,-,0.0000,1.,1.,0.1787,0.0000
SW_15,nan,-7.9975,-3.5455,-10.1646,-7.4552,-,0.0004,0.0000,0.0035,0.0000
SW_30,nan,-2.7409,2.1799,-2.4689,-1.8398,6.0251,-,1.,1.,0.0000
SW_60,nan,-0.5017,4.3418,0.6256,0.4934,8.0401,2.3774,-,0.05,0.0000
SW_120,nan,-4.0394,0.9809,-4.4743,-3.1999,4.9837,-1.3767,-3.7743,-,0.0000
sFC,nan,-54.5806,-57.721,-123.6786,-59.4947,-60.2905,-65.4654,-60.8118,-71.778,-
