,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.5625,1.,1.,0.0264,0.0758,1.,1.
DCC_joint,nan,-0.6892,-,0.0000,1.,0.0020,0.0000,0.0000,0.0191,0.0000
DCC_bivariate_loop,nan,2.6697,9.4856,-,1.,1.,0.2627,1.,0.0000,0.0000
SW_cross_validated,nan,0.7515,1.8691,-1.8838,-,1.,0.1084,0.3514,0.2888,0.0765
SW_15,nan,1.5598,5.2336,-2.0978,0.6891,-,0.0084,0.0285,0.0000,0.0000
SW_30,nan,4.0607,11.3059,3.0238,3.4265,4.5787,-,1.,0.0000,0.0000
SW_60,nan,3.5873,13.384,2.1497,2.8896,4.0264,-1.3458,-,0.0000,0.0000
SW_120,nan,-1.6845,-4.2074,-12.5113,-2.9803,-7.5534,-13.7624,-16.9448,-,0.2428
sFC,nan,-2.2066,-8.2317,-15.3664,-3.5834,-9.2244,-15.8787,-21.0905,-3.0599,-
