,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0266,0.0000,0.0000,0.0007,0.0457,1.
DCC_joint,nan,0.578,-,1.,0.0029,0.0000,0.0000,0.0000,0.0016,1.
DCC_bivariate_loop,nan,0.1937,-0.4655,-,0.0076,0.0000,0.0000,0.0000,0.0066,1.
SW_cross_validated,nan,-4.0568,-5.0635,-4.6253,-,0.0000,0.6737,1.,1.,0.0004
SW_15,nan,-15.6633,-22.0408,-19.8458,-7.8654,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-9.3038,-13.8764,-12.1549,-2.5841,10.0504,-,0.0078,0.0017,0.0000
SW_60,nan,-5.7074,-8.4109,-7.324,0.0122,13.3737,4.6099,-,1.,0.0000
SW_120,nan,-3.8148,-5.3569,-4.6895,1.0542,12.4405,5.3023,1.5446,-,0.0001
sFC,nan,1.6472,1.4418,1.8112,5.9917,24.7548,16.3746,10.2902,6.7028,-
