,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-1.01,7.23,18.95,8.08,4.63,6.85,1.64
DCC_bivariate_loop,,,-1.01,,8.41,20.80,9.26,5.86,7.89,2.53
SW_cross_validated,,,7.23,8.41,,10.07,0.91,-3.06,0.21,-4.73
SW_15,,,18.95,20.80,10.07,,-8.92,-14.50,-8.99,-14.36
SW_30,,,8.08,9.26,0.91,-8.92,,-3.99,-0.63,-5.52
SW_60,,,4.63,5.86,-3.06,-14.50,-3.99,,3.02,-2.26
SW_120,,,6.85,7.89,0.21,-8.99,-0.63,3.02,,-4.62
sFC,,,1.64,2.53,-4.73,-14.36,-5.52,-2.26,-4.62,
