,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.10,0.81,1.05,6.68,3.74,1.82,0.98,5.83
DCC_joint,,2.10,,1.14,0.37,5.88,2.05,0.16,1.44,5.03
DCC_bivariate_loop,,0.81,1.14,,0.42,5.78,2.73,0.93,0.02,4.74
SW_cross_validated,,1.05,0.37,0.42,,3.85,1.46,0.26,0.44,2.70
SW_15,,6.68,5.88,5.78,3.85,,4.54,5.46,7.18,3.00
SW_30,,3.74,2.05,2.73,1.46,4.54,,1.96,3.62,3.13
SW_60,,1.82,0.16,0.93,0.26,5.46,1.96,,1.11,4.34
SW_120,,0.98,1.44,0.02,0.44,7.18,3.62,1.11,,6.86
sFC,,5.83,5.03,4.74,2.70,3.00,3.13,4.34,6.86,
