,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-0.67,-0.79,-0.05,0.78,-0.75,-1.37,-1.19,10.78
DCC_joint,,-0.67,,-0.19,0.67,2.78,-0.12,-1.14,-0.88,23.93
DCC_bivariate_loop,,-0.79,-0.19,,0.80,3.28,0.07,-1.06,-0.80,27.50
SW_cross_validated,,-0.05,0.67,0.80,,0.92,-0.76,-1.40,-1.22,11.91
SW_15,,0.78,2.78,3.28,0.92,,-3.18,-3.08,-2.72,22.56
SW_30,,-0.75,-0.12,0.07,-0.76,-3.18,,-1.10,-0.84,27.16
SW_60,,-1.37,-1.14,-1.06,-1.40,-3.08,-1.10,,0.17,16.59
SW_120,,-1.19,-0.88,-0.80,-1.22,-2.72,-0.84,0.17,,15.46
sFC,,10.78,23.93,27.50,11.91,22.56,27.16,16.59,15.46,
