,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-0.89,-0.40,3.29,4.43,3.36,3.62,2.89,0.16
DCC_joint,,-0.89,,1.22,7.43,14.84,11.34,9.59,5.82,1.70
DCC_bivariate_loop,,-0.40,1.22,,6.78,14.54,10.74,8.91,5.24,0.93
SW_cross_validated,,3.29,7.43,6.78,,1.32,-0.51,0.21,-0.25,-4.47
SW_15,,4.43,14.84,14.54,1.32,,-3.67,-1.44,-1.37,-7.10
SW_30,,3.36,11.34,10.74,-0.51,-3.67,,0.98,0.10,-5.25
SW_60,,3.62,9.59,8.91,0.21,-1.44,0.98,,-0.46,-5.29
SW_120,,2.89,5.82,5.24,-0.25,-1.37,0.10,-0.46,,-3.68
sFC,,0.16,1.70,0.93,-4.47,-7.10,-5.25,-5.29,-3.68,
